local_queryID,time(ms),recall,mrr
0,1.875,1.0,1.0
1,1.126,1.0,1.0
2,1.06,1.0,1.0
3,1.02,1.0,0.0
4,0.977,1.0,0.0
5,0.922,1.0,1.0
6,1.018,1.0,1.0
7,1.044,1.0,1.0
8,1.069,1.0,1.0
9,1.083,1.0,1.0
10,1.235,0.0,0.0
11,1.198,1.0,0.0
12,1.325,1.0,0.0
13,1.138,1.0,1.0
14,1.271,0.0,0.0
15,1.399,0.0,0.0
16,1.198,1.0,0.0
17,1.73,1.0,0.0
18,1.531,1.0,1.0
19,1.746,0.0,0.0
20,1.343,1.0,1.0
21,1.579,1.0,0.0
22,1.397,0.0,0.0
23,1.289,0.0,0.0
24,1.553,1.0,1.0
25,1.446,1.0,1.0
26,1.233,1.0,1.0
27,1.128,0.0,0.0
28,1.046,0.0,0.0
29,0.99,0.0,0.0
30,1.276,0.0,0.0
31,1.288,1.0,1.0
32,1.327,1.0,1.0
33,0.979,0.0,0.0
34,1.057,0.0,0.0
35,1.035,1.0,1.0
36,0.941,0.0,0.0
37,0.949,1.0,0.0
38,0.807,0.0,0.0
39,0.739,0.0,0.0
40,0.868,1.0,1.0
41,0.873,1.0,0.0
42,1.112,0.0,0.0
43,0.727,0.0,0.0
44,0.807,0.0,0.0
45,1.035,1.0,0.0
46,0.992,0.0,1.0
47,0.861,0.0,0.0
48,0.838,1.0,1.0
49,0.836,0.0,0.0
50,0.801,0.0,0.0
51,1.236,0.0,0.0
52,0.882,0.0,0.0
53,0.937,0.0,0.0
54,0.859,0.0,0.0
55,0.964,0.0,0.0
56,0.88,1.0,1.0
57,0.93,1.0,1.0
58,0.791,1.0,0.0
59,1.333,0.0,0.0
60,1.282,1.0,1.0
61,1.147,0.0,0.0
62,1.346,1.0,0.0
63,1.74,0.0,0.0
64,1.961,1.0,1.0
65,1.442,1.0,1.0
66,1.217,1.0,1.0
67,0.881,0.0,0.0
68,0.774,0.0,0.0
69,1.01,1.0,0.0
70,1.07,1.0,1.0
71,0.905,0.0,0.0
72,1.011,1.0,0.0
73,0.834,0.0,0.0
74,0.938,0.0,0.0
75,0.903,0.0,0.0
76,0.953,0.0,0.0
77,1.252,0.0,0.0
78,0.931,0.0,0.0
79,1.187,1.0,0.0
80,1.139,1.0,1.0
81,1.013,1.0,1.0
82,0.775,1.0,0.0
83,0.87,1.0,0.0
84,1.048,0.0,0.0
85,0.862,0.0,0.0
86,0.94,0.0,0.0
87,0.872,1.0,1.0
88,0.817,1.0,1.0
89,0.854,1.0,1.0
90,0.843,0.0,0.0
91,0.856,1.0,0.0
92,0.811,1.0,0.0
93,0.973,1.0,1.0
94,0.808,1.0,0.0
95,0.891,1.0,1.0
96,0.82,0.0,0.0
97,0.868,0.0,0.0
98,0.877,1.0,0.0
99,0.807,1.0,1.0
