local_queryID,time(ms),recall,mrr
0,2.036,0.0,0.0
1,0.901,0.0,0.0
2,0.918,1.0,0.0
3,0.984,1.0,0.0
4,1.109,1.0,0.0
5,1.122,1.0,0.0
6,1.158,1.0,0.0
7,1.06,1.0,0.0
8,0.998,1.0,0.0
9,0.972,1.0,0.0
10,1.059,1.0,0.0
11,0.957,0.0,0.0
12,0.882,1.0,0.0
13,0.951,0.0,0.0
14,0.968,1.0,1.0
15,0.916,0.0,0.0
16,0.871,1.0,1.0
17,1.056,1.0,0.0
18,0.902,1.0,1.0
19,0.984,1.0,1.0
20,1.519,1.0,0.0
21,1.027,1.0,1.0
22,0.856,1.0,0.0
23,0.842,0.0,0.0
24,0.891,1.0,1.0
25,0.933,0.0,0.0
26,0.845,1.0,1.0
27,0.901,1.0,1.0
28,0.978,1.0,0.0
29,0.873,1.0,1.0
30,0.878,1.0,1.0
31,0.808,1.0,1.0
32,14.715,1.0,1.0
33,1.042,0.0,0.0
34,1.027,1.0,0.0
35,0.989,1.0,0.0
36,1.002,1.0,0.0
37,1.179,1.0,1.0
38,1.071,1.0,0.0
39,1.082,1.0,0.0
40,1.144,1.0,0.0
41,1.284,0.0,0.0
42,1.029,0.0,0.0
43,0.916,0.0,0.0
44,1.398,0.0,0.0
45,1.071,1.0,0.0
46,0.949,1.0,0.0
47,0.983,1.0,1.0
48,0.919,1.0,0.0
49,0.993,0.0,0.0
50,0.893,1.0,0.0
51,0.842,1.0,1.0
52,0.944,1.0,0.0
53,1.092,1.0,0.0
54,0.998,1.0,1.0
55,0.928,1.0,0.0
56,0.949,1.0,1.0
57,0.873,1.0,0.0
58,0.963,1.0,1.0
59,0.976,1.0,1.0
60,0.902,0.0,0.0
61,1.009,1.0,0.0
62,1.011,1.0,0.0
63,1.04,1.0,1.0
64,1.042,1.0,0.0
65,1.183,1.0,0.0
66,1.089,1.0,1.0
67,1.136,1.0,0.0
68,1.055,0.0,0.0
69,3.987,1.0,1.0
70,2.012,0.0,0.0
71,1.766,1.0,0.0
72,1.903,0.0,0.0
73,1.623,1.0,0.0
74,1.134,0.0,0.0
75,0.959,0.0,0.0
76,1.034,1.0,0.0
77,0.982,1.0,1.0
78,1.054,1.0,0.0
79,1.372,1.0,1.0
80,1.6,1.0,0.0
81,1.73,1.0,0.0
82,1.031,1.0,0.0
83,0.909,1.0,1.0
84,1.015,0.0,0.0
85,1.081,1.0,1.0
86,1.053,0.0,0.0
87,0.989,1.0,0.0
88,1.085,1.0,1.0
89,1.059,1.0,0.0
90,1.192,1.0,0.0
91,0.996,0.0,0.0
92,1.044,1.0,0.0
93,1.079,1.0,1.0
94,1.146,1.0,1.0
95,1.201,1.0,1.0
96,1.221,1.0,1.0
97,1.28,0.0,0.0
98,1.287,0.0,0.0
99,1.302,1.0,1.0
