local_queryID,time(ms),recall,mrr
0,2.231,1.0,0.0
1,1.166,1.0,0.0
2,1.183,0.0,0.0
3,2.506,1.0,1.0
4,1.086,1.0,1.0
5,1.026,1.0,0.0
6,0.896,1.0,0.0
7,0.898,0.0,0.0
8,0.939,1.0,0.0
9,0.929,1.0,0.0
10,1.207,1.0,1.0
11,0.938,1.0,1.0
12,31.145,1.0,1.0
13,1.139,0.0,0.0
14,1.334,1.0,1.0
15,0.956,1.0,1.0
16,0.812,0.0,0.0
17,0.96,1.0,1.0
18,1.561,1.0,1.0
19,1.043,0.0,0.0
20,10.296,0.0,0.0
21,29.463,1.0,1.0
22,27.172,1.0,1.0
23,2.106,1.0,1.0
24,2.109,1.0,0.0
25,2.021,1.0,1.0
26,2.033,1.0,1.0
27,2.006,1.0,1.0
28,1.991,1.0,1.0
29,1.843,1.0,1.0
30,78.748,1.0,0.0
31,1.05,1.0,1.0
32,1.159,1.0,1.0
33,0.923,0.0,0.0
34,0.865,0.0,0.0
35,0.971,1.0,0.0
36,0.897,1.0,0.0
37,0.951,1.0,0.0
38,0.899,0.0,0.0
39,0.919,1.0,1.0
40,0.945,1.0,1.0
41,1.021,1.0,1.0
42,18.968,0.0,0.0
43,12.266,1.0,0.0
44,0.884,0.0,0.0
45,1.002,1.0,1.0
46,0.882,1.0,0.0
47,0.93,1.0,0.0
48,0.927,1.0,1.0
49,0.955,1.0,0.0
50,0.863,1.0,1.0
51,0.847,1.0,0.0
52,0.977,0.0,0.0
53,0.846,1.0,1.0
54,4.331,0.0,0.0
55,0.864,0.0,0.0
56,1.181,1.0,0.0
57,14.445,1.0,0.0
58,0.886,1.0,1.0
59,1.275,1.0,1.0
60,1.173,1.0,1.0
61,1.258,0.0,0.0
62,1.117,0.0,0.0
63,1.609,1.0,1.0
64,1.235,1.0,1.0
65,2.593,0.0,0.0
66,1.229,1.0,0.0
67,1.478,0.0,0.0
68,1.092,0.0,0.0
69,1.344,0.0,0.0
70,1.239,0.0,0.0
71,1.169,1.0,1.0
72,11.716,1.0,0.0
73,1.78,1.0,0.0
74,2.117,1.0,0.0
75,1.992,1.0,0.0
76,1.283,0.0,0.0
77,0.987,1.0,1.0
78,15.377,0.0,0.0
79,1.062,1.0,1.0
80,0.924,1.0,1.0
81,0.956,1.0,0.0
82,0.95,1.0,0.0
83,1.255,0.0,0.0
84,1.061,0.0,0.0
85,1.071,0.0,0.0
86,1.132,1.0,0.0
87,1.034,1.0,1.0
88,1.071,1.0,0.0
89,1.101,1.0,1.0
90,17.504,1.0,1.0
91,1.02,0.0,0.0
92,0.973,1.0,1.0
93,1.063,1.0,1.0
94,1.134,1.0,1.0
95,0.94,1.0,0.0
96,0.947,1.0,1.0
97,1.258,1.0,1.0
98,1.355,1.0,0.0
99,1.022,0.0,0.0
