local_queryID,time(ms),recall,mrr
0,18.926,0.8,0.0
1,3.342,0.2,0.0
2,4.227,0.2,0.0
3,3.866,0.6,1.0
4,5.852,0.4,1.0
5,1.059,0.6,0.0
6,3.858,0.6,0.0
7,1.48,0.8,0.0
8,1.24,0.8,0.0
9,1.055,0.6,0.0
10,2.214,0.6,1.0
11,1.744,0.6,1.0
12,1.869,1.0,1.0
13,1.487,0.8,1.0
14,1.445,1.0,1.0
15,2.991,0.8,1.0
16,1.239,0.4,0.0
17,1.767,0.8,1.0
18,1.1,0.4,1.0
19,1.321,0.6,1.0
20,1.583,0.4,0.0
21,1.047,0.8,1.0
22,0.953,0.8,1.0
23,1.022,0.6,1.0
24,1.254,0.2,0.0
25,1.167,1.0,1.0
26,0.94,0.0,0.0
27,1.025,0.8,1.0
28,1.134,0.8,0.0
29,0.893,0.4,0.0
30,1.226,0.6,0.0
31,1.865,0.8,1.0
32,1.647,0.0,0.0
33,1.22,0.4,0.0
34,0.88,0.4,0.0
35,0.894,0.4,0.0
36,1.193,0.6,0.0
37,1.176,0.4,0.0
38,0.937,0.0,0.0
39,1.146,0.4,1.0
40,1.024,0.6,1.0
41,0.799,0.8,1.0
42,1.214,0.4,0.0
43,0.989,0.4,0.0
44,0.92,0.6,0.0
45,1.69,0.6,1.0
46,1.186,0.4,0.0
47,1.019,0.6,0.0
48,1.664,0.8,1.0
49,0.977,0.6,0.0
50,0.907,0.8,1.0
51,1.272,0.8,0.0
52,1.232,0.8,1.0
53,0.866,0.8,1.0
54,0.986,0.4,0.0
55,0.9,0.0,0.0
56,0.809,0.4,0.0
57,0.936,0.8,0.0
58,0.937,0.8,1.0
59,0.915,0.6,1.0
60,0.781,0.6,1.0
61,1.784,0.2,0.0
62,0.849,0.6,0.0
63,1.213,0.8,1.0
64,0.906,0.6,1.0
65,1.006,1.0,0.0
66,0.854,0.2,0.0
67,1.102,0.8,0.0
68,1.869,0.4,0.0
69,1.958,0.8,1.0
70,2.043,0.8,0.0
71,1.878,0.6,1.0
72,1.578,0.8,0.0
73,0.837,0.2,0.0
74,0.827,0.6,0.0
75,0.889,0.4,0.0
76,0.965,0.8,0.0
77,0.918,0.8,1.0
78,0.871,0.2,0.0
79,0.876,0.6,1.0
80,0.886,0.8,0.0
81,0.904,0.6,0.0
82,1.029,0.4,0.0
83,1.094,0.6,0.0
84,1.043,0.4,1.0
85,1.033,0.8,0.0
86,1.03,0.6,0.0
87,0.928,1.0,1.0
88,0.992,0.6,0.0
89,1.0,1.0,1.0
90,1.031,0.6,1.0
91,0.894,0.0,0.0
92,0.952,0.0,0.0
93,1.041,0.8,1.0
94,1.084,0.4,1.0
95,0.945,0.0,0.0
96,0.979,0.6,1.0
97,1.08,0.6,1.0
98,0.978,0.6,0.0
99,1.037,0.4,0.0
