local_queryID,time(ms),recall,mrr
0,32.855,0.6,0.0
1,4.882,1.0,0.0
2,2.295,0.6,0.0
3,6.98,0.4,0.0
4,2.356,0.4,0.0
5,53.269,1.0,0.0
6,1.656,0.4,0.0
7,1.667,0.4,0.0
8,2.418,0.0,0.0
9,1.105,0.4,0.0
10,1.383,0.8,0.0
11,0.838,0.8,0.0
12,1.765,0.4,0.0
13,0.936,0.4,0.0
14,0.79,0.4,1.0
15,0.789,0.6,0.0
16,1.052,0.4,1.0
17,0.802,0.6,0.0
18,1.126,1.0,1.0
19,0.938,0.8,1.0
20,0.981,0.2,1.0
21,0.849,0.8,1.0
22,21.215,0.6,0.0
23,1.512,0.4,1.0
24,1.403,1.0,1.0
25,1.097,0.8,0.0
26,1.109,0.6,1.0
27,1.339,0.6,1.0
28,0.986,0.8,0.0
29,0.975,0.2,1.0
30,1.12,1.0,1.0
31,1.057,0.6,1.0
32,1.025,0.4,1.0
33,0.87,0.4,0.0
34,0.764,0.4,0.0
35,1.123,0.6,0.0
36,1.07,0.8,0.0
37,1.371,0.6,1.0
38,1.609,0.6,0.0
39,0.845,0.4,0.0
40,1.301,0.2,0.0
41,0.944,0.6,0.0
42,0.933,0.8,0.0
43,0.879,0.4,1.0
44,0.948,0.8,1.0
45,1.028,0.8,0.0
46,0.843,0.6,0.0
47,1.076,0.8,1.0
48,1.539,0.0,0.0
49,0.978,0.6,0.0
50,0.909,0.6,0.0
51,1.533,0.8,1.0
52,1.097,0.4,0.0
53,1.081,0.6,0.0
54,1.135,0.2,1.0
55,1.011,0.4,0.0
56,3.509,1.0,1.0
57,1.667,0.4,0.0
58,1.82,0.8,1.0
59,1.618,0.8,1.0
60,1.727,0.8,0.0
61,1.708,0.6,0.0
62,1.823,0.6,0.0
63,1.786,0.8,1.0
64,3.205,0.4,0.0
65,1.162,0.4,0.0
66,1.222,1.0,1.0
67,1.811,0.2,0.0
68,1.67,0.8,0.0
69,1.732,0.8,1.0
70,2.13,0.4,0.0
71,1.697,0.8,0.0
72,1.016,0.6,0.0
73,0.841,0.8,0.0
74,0.94,0.4,0.0
75,0.863,0.8,0.0
76,0.906,1.0,0.0
77,0.844,0.4,1.0
78,0.792,0.2,0.0
79,0.792,0.8,1.0
80,0.841,0.8,0.0
81,0.789,0.8,0.0
82,0.8,0.6,0.0
83,0.732,1.0,1.0
84,0.799,0.4,0.0
85,0.83,0.6,1.0
86,0.857,0.4,1.0
87,0.768,0.8,0.0
88,0.854,0.8,1.0
89,0.797,0.2,0.0
90,0.805,0.8,0.0
91,0.772,0.6,0.2
92,0.996,0.2,0.0
93,0.871,0.8,1.0
94,0.835,0.6,1.0
95,0.797,0.8,1.0
96,1.142,1.0,1.0
97,0.849,0.6,0.0
98,0.789,0.8,0.0
99,0.8,0.4,0.0
