local_queryID,time(ms),recall,mrr
0,1.969,0.7,0.0
1,1.635,0.5,1.0
2,2.044,0.4,1.0
3,1.022,0.7,0.0
4,0.971,0.3,0.0
5,0.791,1.0,1.0
6,0.956,0.9,1.0
7,1.098,0.9,1.0
8,0.989,0.7,1.0
9,0.996,0.8,1.0
10,0.863,0.5,0.0
11,0.779,0.4,0.0
12,0.779,0.1,0.0
13,0.874,0.3,1.0
14,0.943,0.5,0.0
15,0.847,0.9,0.0
16,0.844,0.5,0.0
17,0.961,0.5,0.0
18,1.153,1.0,1.0
19,0.951,0.3,0.0
20,0.936,0.3,1.0
21,0.742,0.5,0.0
22,0.817,0.5,0.0
23,0.909,0.4,0.0
24,0.851,0.7,1.0
25,0.861,0.4,1.0
26,0.741,0.2,1.0
27,0.878,0.5,0.0
28,0.858,0.4,0.0
29,0.77,0.4,0.0
30,0.894,0.6,1.0
31,0.737,0.4,1.0
32,0.898,0.2,1.0
33,0.799,0.1,0.0
34,0.725,0.3,0.0
35,0.705,0.7,1.0
36,0.698,0.6,0.0
37,0.825,0.5,0.5
38,0.766,0.5,0.0
39,0.592,0.2,0.0
40,0.711,0.5,1.0
41,0.83,0.5,0.0
42,0.71,0.6,1.0
43,0.721,0.8,0.0
44,0.878,0.4,0.0
45,0.807,0.8,0.0
46,0.851,0.8,1.0
47,0.776,0.5,0.0
48,0.711,0.5,1.0
49,1.131,0.6,1.0
50,0.727,0.7,1.0
51,0.767,0.5,0.0
52,0.611,0.4,1.0
53,0.804,0.4,1.0
54,0.628,0.2,0.0
55,0.678,0.3,0.0
56,0.6,0.6,1.0
57,0.753,0.4,1.0
58,0.665,0.5,0.0
59,0.683,0.3,0.0
60,0.581,0.7,1.0
61,0.676,0.1,0.0
62,0.669,0.5,0.0
63,0.561,0.5,0.0
64,0.602,0.5,1.0
65,0.735,0.7,1.0
66,0.607,0.4,1.0
67,0.615,0.3,0.0
68,0.631,0.5,0.0
69,0.784,0.4,0.0
70,0.7,0.4,0.0
71,0.887,0.4,0.0
72,0.833,0.5,0.0
73,0.625,0.4,0.0
74,0.628,0.1,0.0
75,0.575,0.7,0.0
76,0.697,0.5,0.0
77,0.778,0.6,0.0
78,0.694,0.3,0.0
79,0.659,0.2,0.0
80,0.611,0.3,1.0
81,0.582,0.8,1.0
82,0.593,0.9,0.0
83,0.636,0.9,0.0
84,0.796,0.4,0.0
85,0.934,0.4,1.0
86,1.161,0.7,1.0
87,0.942,0.6,1.0
88,0.912,0.5,1.0
89,0.917,0.4,1.0
90,1.095,0.2,0.0
91,0.686,0.4,0.0
92,0.823,0.6,0.0
93,0.727,0.2,0.0
94,0.705,1.0,0.3333333333333333
95,0.702,0.8,1.0
96,0.67,0.4,0.0
97,0.657,0.5,0.0
98,0.664,0.5,0.0
99,0.656,0.3,1.0
