local_queryID,time(ms),recall,mrr
0,1.229,0.8,1.0
1,0.891,0.8,1.0
2,0.854,0.6,1.0
3,0.886,0.8,0.0
4,0.963,0.8,0.0
5,0.774,1.0,1.0
6,0.996,1.0,1.0
7,0.797,1.0,1.0
8,0.983,0.6,1.0
9,0.955,1.0,1.0
10,1.013,0.8,0.0
11,0.884,0.8,0.0
12,0.979,0.6,0.0
13,0.845,0.2,0.0
14,0.883,0.2,0.0
15,0.897,0.8,0.0
16,0.87,0.4,0.0
17,0.904,0.8,0.0
18,0.95,1.0,1.0
19,0.84,0.2,0.0
20,0.774,0.4,1.0
21,0.732,0.4,0.0
22,0.841,0.6,0.0
23,0.75,0.4,0.0
24,0.82,0.6,1.0
25,0.849,0.6,1.0
26,0.823,0.4,0.0
27,0.838,0.6,0.0
28,0.64,0.2,0.0
29,0.767,0.4,0.0
30,0.734,1.0,1.0
31,0.77,0.4,1.0
32,0.841,0.4,1.0
33,0.755,0.4,0.0
34,0.79,0.6,0.0
35,0.77,0.2,0.0
36,0.649,0.6,0.0
37,0.807,0.8,0.5
38,0.713,0.6,1.0
39,0.651,0.2,0.0
40,0.744,0.4,1.0
41,0.817,0.6,0.0
42,0.725,0.6,1.0
43,0.721,0.8,0.0
44,0.783,0.4,0.0
45,0.848,0.8,0.0
46,0.701,1.0,1.0
47,0.685,0.2,0.0
48,0.811,0.4,1.0
49,0.753,0.8,1.0
50,0.692,0.8,0.0
51,0.778,0.4,0.0
52,0.751,0.6,1.0
53,0.656,0.4,0.0
54,0.683,0.4,0.0
55,0.791,0.2,0.0
56,0.678,0.2,1.0
57,0.713,0.6,1.0
58,0.724,0.6,0.0
59,0.74,0.2,0.0
60,0.61,0.6,1.0
61,0.725,0.2,0.0
62,0.71,0.2,0.0
63,0.647,0.6,0.0
64,0.749,0.4,1.0
65,0.771,1.0,1.0
66,0.853,0.4,1.0
67,0.74,0.2,0.0
68,0.617,0.2,0.0
69,0.72,0.0,0.0
70,0.826,1.0,1.0
71,0.765,0.0,0.0
72,0.852,0.8,0.0
73,0.729,0.8,0.0
74,0.722,0.0,0.0
75,0.71,0.8,0.0
76,0.786,0.8,0.0
77,0.725,0.2,0.0
78,0.728,0.2,0.0
79,0.682,0.4,0.0
80,0.752,0.6,1.0
81,0.767,0.8,1.0
82,0.768,0.8,0.0
83,0.785,0.6,0.0
84,0.933,0.2,0.0
85,0.891,0.4,1.0
86,0.806,0.2,0.0
87,0.745,0.8,1.0
88,0.752,0.6,1.0
89,0.88,0.4,1.0
90,0.836,0.4,0.0
91,0.851,0.6,0.0
92,0.732,0.2,0.0
93,0.928,0.8,1.0
94,0.824,0.8,0.3333333333333333
95,0.837,1.0,1.0
96,0.844,0.0,0.0
97,0.855,0.4,0.0
98,0.724,0.0,0.0
99,0.742,0.6,0.0
