local_queryID,time(ms),recall,mrr
0,1.537,0.8,0.0
1,0.854,0.4,0.0
2,0.825,0.7,0.0
3,0.931,0.4,0.0
4,0.797,0.6,0.0
5,0.907,0.4,0.0
6,0.846,0.7,0.0
7,0.869,0.4,0.0
8,0.945,0.7,0.0
9,0.96,0.8,0.0
10,0.918,0.6,0.0
11,0.817,0.5,0.0
12,0.728,0.5,0.0
13,0.783,0.7,0.0
14,0.736,0.6,0.0
15,0.755,0.3,0.0
16,0.706,0.3,0.0
17,0.783,0.5,0.0
18,0.761,0.4,0.0
19,0.812,0.6,0.0
20,0.684,0.6,0.0
21,0.726,0.1,0.0
22,0.674,0.6,0.0
23,0.746,0.5,0.0
24,0.66,0.2,0.0
25,0.812,0.5,0.0
26,0.756,0.4,0.0
27,0.681,0.4,0.0
28,0.677,0.5,0.0
29,0.707,0.6,0.0
30,0.732,0.7,0.0
31,0.674,0.7,0.0
32,0.694,0.8,1.0
33,0.724,0.4,1.0
34,0.712,0.5,0.0
35,0.733,0.7,1.0
36,0.749,0.6,1.0
37,0.615,0.3,0.0
38,0.754,0.8,0.0
39,0.659,0.6,1.0
40,0.73,0.8,1.0
41,0.656,0.5,0.0
42,0.737,0.6,0.0
43,0.752,0.8,0.0
44,0.828,0.5,0.0
45,0.843,0.6,0.0
46,0.877,0.6,1.0
47,0.739,0.4,0.0
48,0.706,0.6,1.0
49,0.669,0.6,1.0
50,0.709,0.6,1.0
51,0.737,0.7,0.0
52,0.64,0.2,0.0
53,0.73,0.4,1.0
54,0.666,0.3,0.0
55,0.746,0.7,0.0
56,0.714,0.7,1.0
57,0.733,0.5,0.0
58,0.657,0.3,1.0
59,0.619,0.6,0.0
60,0.569,0.7,0.0
61,0.651,0.4,1.0
62,0.655,0.5,0.0
63,0.635,0.8,0.0
64,0.664,0.5,0.0
65,0.687,0.9,1.0
66,0.631,0.8,1.0
67,0.647,0.5,1.0
68,0.638,0.6,0.0
69,0.718,0.5,0.0
70,0.693,0.4,0.0
71,0.681,0.5,0.0
72,0.68,0.5,1.0
73,0.603,0.7,0.0
74,0.625,0.4,0.0
75,0.577,0.7,1.0
76,0.66,0.8,1.0
77,0.693,0.5,0.0
78,0.659,0.6,0.0
79,0.785,0.4,0.0
80,0.653,0.8,0.14285714285714285
81,0.597,0.7,0.0
82,0.562,0.5,0.0
83,0.734,0.7,0.0
84,0.64,0.6,1.0
85,0.656,0.6,0.0
86,0.562,0.5,0.0
87,0.629,0.5,0.0
88,0.646,0.4,0.0
89,0.643,0.6,0.0
90,0.62,0.6,0.0
91,0.653,0.4,1.0
92,0.711,0.7,0.0
93,0.631,0.8,0.0
94,0.655,0.6,1.0
95,1.08,0.7,0.0
96,0.762,0.8,0.0
97,0.62,0.6,0.0
98,0.646,0.5,1.0
99,0.639,0.8,1.0
