local_queryID,time(ms),recall,mrr
0,1.849,0.0,0.0
1,1.479,1.0,1.0
2,1.266,1.0,0.0
3,1.245,1.0,0.0
4,1.16,1.0,1.0
5,1.189,1.0,1.0
6,1.085,1.0,1.0
7,1.137,0.0,0.0
8,1.188,1.0,1.0
9,1.769,1.0,0.0
10,1.122,1.0,0.0
11,1.11,1.0,0.0
12,1.017,0.0,0.0
13,1.04,0.0,0.0
14,0.998,1.0,1.0
15,0.962,1.0,0.0
16,0.887,0.0,0.0
17,0.907,1.0,0.0
18,0.955,1.0,0.0
19,0.881,1.0,0.0
20,0.859,1.0,0.0
21,0.888,1.0,1.0
22,0.897,0.0,0.0
23,0.872,1.0,1.0
24,0.886,1.0,1.0
25,0.849,0.0,0.0
26,0.802,1.0,1.0
27,0.841,0.0,0.0
28,0.828,0.0,0.0
29,0.89,1.0,0.0
30,0.883,1.0,1.0
31,0.794,1.0,0.0
32,0.9,1.0,1.0
33,0.8,1.0,1.0
34,0.762,0.0,0.0
35,0.793,0.0,0.0
36,0.856,0.0,0.0
37,0.754,1.0,0.0
38,0.805,0.0,0.0
39,0.824,0.0,0.0
40,0.863,1.0,0.0
41,0.848,1.0,0.0
42,0.839,1.0,1.0
43,0.738,1.0,1.0
44,0.773,1.0,1.0
45,0.722,1.0,0.0
46,0.835,1.0,1.0
47,0.79,1.0,1.0
48,0.817,1.0,0.0
49,0.8,1.0,0.0
50,0.768,1.0,1.0
51,0.801,0.0,0.0
52,0.749,0.0,0.0
53,0.778,0.0,0.0
54,0.808,1.0,0.0
55,0.753,1.0,1.0
56,0.779,1.0,1.0
57,0.71,1.0,0.0
58,0.788,0.0,0.0
59,0.689,1.0,0.0
60,0.868,1.0,1.0
61,0.747,0.0,0.0
62,0.8,1.0,0.0
63,0.69,1.0,0.0
64,0.751,1.0,1.0
65,0.777,1.0,0.0
66,0.749,0.0,0.0
67,0.789,1.0,0.0
68,0.85,1.0,1.0
69,0.821,1.0,0.0
70,0.796,1.0,0.0
71,1.073,1.0,0.0
72,0.815,1.0,0.0
73,0.836,0.0,0.0
74,0.784,0.0,0.0
75,1.095,1.0,1.0
76,0.754,1.0,0.0
77,0.808,0.0,0.0
78,1.097,1.0,1.0
79,1.233,1.0,1.0
80,0.913,1.0,1.0
81,0.797,1.0,0.0
82,0.828,1.0,0.0
83,0.849,1.0,0.0
84,0.779,1.0,1.0
85,0.762,1.0,1.0
86,0.854,0.0,0.0
87,0.722,1.0,1.0
88,0.772,1.0,1.0
89,0.714,1.0,0.0
90,0.77,0.0,0.0
91,0.801,1.0,1.0
92,0.848,1.0,0.0
93,0.773,1.0,0.0
94,0.765,0.0,1.0
95,0.723,1.0,1.0
96,0.725,1.0,0.0
97,0.78,1.0,0.0
98,0.736,1.0,0.0
99,1.057,1.0,1.0
