local_queryID,time(ms),recall,mrr
0,3.657,0.8,0.0
1,2.676,0.8,1.0
2,1.837,0.8,0.0
3,1.762,0.6,0.0
4,1.807,0.4,0.0
5,1.79,1.0,0.0
6,1.994,0.4,0.0
7,1.403,0.8,1.0
8,1.386,0.8,1.0
9,1.48,1.0,1.0
10,1.083,0.6,1.0
11,1.092,0.4,0.0
12,1.039,0.4,1.0
13,0.858,1.0,1.0
14,0.998,0.6,0.0
15,0.908,0.6,0.0
16,0.892,0.4,0.0
17,0.893,0.8,0.0
18,0.882,0.6,1.0
19,0.95,0.0,0.0
20,0.831,0.4,0.0
21,0.819,0.6,1.0
22,0.858,0.6,0.0
23,1.044,0.6,1.0
24,0.882,0.4,0.0
25,1.053,0.4,0.0
26,1.078,0.4,0.0
27,1.809,0.4,1.0
28,1.95,0.4,1.0
29,1.924,0.8,0.0
30,1.972,1.0,1.0
31,1.78,1.0,1.0
32,1.191,0.6,1.0
33,0.965,0.2,0.0
34,1.181,0.6,0.0
35,0.988,0.4,0.0
36,0.943,0.6,1.0
37,0.924,0.8,1.0
38,0.854,0.4,0.0
39,0.829,0.2,1.0
40,0.787,0.8,1.0
41,0.856,0.6,1.0
42,0.893,0.4,0.0
43,0.771,0.8,0.0
44,0.798,0.4,1.0
45,0.843,0.4,0.0
46,0.897,0.4,0.0
47,0.837,0.6,1.0
48,0.799,0.6,1.0
49,0.866,0.4,0.0
50,0.818,0.8,1.0
51,1.051,0.8,1.0
52,0.803,0.6,0.0
53,0.796,0.6,1.0
54,0.794,0.2,0.0
55,0.778,0.6,0.0
56,0.862,1.0,1.0
57,0.784,0.6,0.0
58,0.797,0.8,1.0
59,0.756,0.8,1.0
60,0.765,0.4,0.0
61,0.844,0.6,1.0
62,0.83,0.4,0.0
63,0.77,0.8,1.0
64,0.852,0.4,1.0
65,0.915,0.6,0.0
66,0.931,0.4,0.0
67,0.792,0.6,0.0
68,0.861,0.2,0.0
69,1.158,0.6,0.0
70,0.899,0.8,1.0
71,0.82,0.6,1.0
72,0.919,0.6,0.0
73,0.869,0.4,0.0
74,0.904,0.6,0.0
75,0.925,0.4,0.0
76,0.945,1.0,0.0
77,0.946,0.6,0.0
78,0.939,0.8,0.0
79,0.868,0.4,0.0
80,0.912,0.8,0.0
81,0.936,0.8,0.0
82,0.795,0.8,0.0
83,0.8,0.8,0.0
84,0.931,0.4,0.0
85,0.913,0.6,0.0
86,1.009,0.6,1.0
87,0.875,0.8,1.0
88,0.904,0.8,1.0
89,0.821,0.2,1.0
90,0.844,1.0,0.0
91,0.839,0.8,0.0
92,0.816,0.4,0.0
93,0.826,0.6,1.0
94,0.908,0.2,0.0
95,0.836,0.4,0.0
96,0.898,0.6,1.0
97,0.872,0.6,0.0
98,0.852,0.4,0.0
99,0.936,0.6,1.0
