local_queryID,time(ms),recall,mrr
0,2.175,1.0,1.0
1,1.152,1.0,1.0
2,0.945,1.0,1.0
3,0.913,1.0,1.0
4,0.918,0.0,0.0
5,0.879,1.0,1.0
6,0.847,0.0,0.0
7,0.811,1.0,1.0
8,0.833,1.0,1.0
9,0.766,1.0,1.0
10,0.813,1.0,1.0
11,0.828,1.0,1.0
12,0.842,0.0,0.0
13,0.747,0.0,0.0
14,0.855,1.0,1.0
15,0.844,1.0,1.0
16,0.794,1.0,1.0
17,0.985,1.0,1.0
18,0.88,1.0,1.0
19,1.118,1.0,1.0
20,0.69,0.0,0.0
21,0.83,1.0,1.0
22,1.005,0.0,0.0
23,0.985,1.0,1.0
24,0.862,1.0,1.0
25,1.016,1.0,1.0
26,0.862,1.0,1.0
27,0.851,1.0,1.0
28,0.882,0.0,0.0
29,0.839,1.0,1.0
30,0.858,1.0,1.0
31,0.794,1.0,1.0
32,0.97,1.0,1.0
33,0.69,1.0,1.0
34,0.84,1.0,1.0
35,0.885,1.0,1.0
36,0.673,0.0,0.0
37,0.896,1.0,1.0
38,0.732,0.0,0.0
39,0.919,1.0,1.0
40,0.852,1.0,1.0
41,0.961,1.0,1.0
42,0.703,0.0,0.0
43,0.839,1.0,1.0
44,0.817,1.0,1.0
45,0.82,0.0,0.0
46,0.753,0.0,1.0
47,0.844,1.0,1.0
48,0.818,1.0,1.0
49,0.901,1.0,1.0
50,0.769,0.0,0.0
51,0.835,0.0,0.0
52,0.761,0.0,0.0
53,0.886,1.0,1.0
54,0.755,1.0,1.0
55,0.875,1.0,1.0
56,0.718,1.0,1.0
57,0.724,0.0,0.0
58,0.665,0.0,1.0
59,0.916,0.0,0.0
60,0.716,1.0,1.0
61,0.653,1.0,1.0
62,0.658,0.0,0.0
63,0.675,1.0,1.0
64,0.757,0.0,1.0
65,0.798,1.0,1.0
66,0.812,1.0,1.0
67,0.771,1.0,1.0
68,0.8,1.0,1.0
69,0.98,0.0,1.0
70,0.814,1.0,1.0
71,0.764,0.0,0.0
72,0.792,0.0,0.0
73,0.732,1.0,1.0
74,0.7,0.0,0.0
75,0.929,1.0,1.0
76,0.733,0.0,0.0
77,0.756,1.0,1.0
78,0.642,0.0,0.0
79,0.693,1.0,1.0
80,0.781,1.0,1.0
81,0.727,1.0,1.0
82,0.675,1.0,1.0
83,0.713,1.0,1.0
84,0.814,0.0,0.0
85,0.802,1.0,1.0
86,0.751,0.0,0.0
87,0.737,1.0,1.0
88,0.801,1.0,1.0
89,0.8,1.0,1.0
90,0.887,1.0,1.0
91,0.758,1.0,1.0
92,0.744,0.0,0.0
93,0.873,1.0,1.0
94,0.892,1.0,1.0
95,0.889,1.0,1.0
96,0.828,1.0,1.0
97,0.844,1.0,1.0
98,0.759,1.0,1.0
99,0.719,1.0,1.0
