local_queryID,time(ms),recall,mrr
0,1.439,0.6,1.0
1,1.011,0.6,1.0
2,0.837,0.6,1.0
3,0.813,0.4,1.0
4,0.864,0.2,0.0
5,1.046,0.4,1.0
6,0.941,0.8,1.0
7,0.749,0.8,1.0
8,0.851,1.0,1.0
9,0.768,0.8,1.0
10,0.724,0.4,1.0
11,0.79,0.4,0.0
12,0.685,0.0,0.0
13,0.759,0.2,1.0
14,0.896,0.8,1.0
15,1.024,0.0,0.0
16,0.902,0.4,1.0
17,0.786,0.8,1.0
18,0.847,0.6,1.0
19,0.971,0.0,0.0
20,0.715,0.2,0.0
21,0.864,0.2,0.0
22,0.954,0.2,0.0
23,0.919,0.8,1.0
24,0.711,1.0,1.0
25,0.953,0.8,1.0
26,0.756,0.4,1.0
27,0.738,0.8,1.0
28,0.866,0.2,1.0
29,0.796,0.0,0.0
30,0.835,1.0,1.0
31,0.809,0.8,1.0
32,0.88,1.0,1.0
33,0.763,0.2,0.0
34,0.716,0.2,0.0
35,0.848,0.4,1.0
36,0.788,0.0,0.0
37,0.802,0.0,0.0
38,0.811,0.0,0.0
39,0.698,0.4,1.0
40,0.821,1.0,1.0
41,0.748,0.6,1.0
42,0.787,0.0,0.0
43,0.738,0.4,0.0
44,0.764,0.6,1.0
45,0.835,0.6,1.0
46,0.654,0.6,1.0
47,0.766,0.4,1.0
48,0.754,0.8,1.0
49,0.765,0.8,1.0
50,0.66,0.0,0.0
51,0.736,0.4,1.0
52,0.644,0.6,1.0
53,0.786,0.6,1.0
54,0.778,0.2,0.0
55,0.82,0.2,0.0
56,0.815,0.8,1.0
57,0.862,0.4,1.0
58,1.006,0.8,1.0
59,0.666,0.8,1.0
60,0.709,0.0,0.0
61,0.782,0.4,1.0
62,0.593,0.0,0.0
63,0.771,1.0,1.0
64,0.746,0.2,1.0
65,0.749,0.6,1.0
66,0.733,0.8,1.0
67,0.799,0.0,0.0
68,0.722,0.4,1.0
69,0.875,0.8,1.0
70,0.789,0.8,1.0
71,0.699,0.2,0.0
72,0.815,0.6,1.0
73,0.759,0.2,0.0
74,0.875,0.2,1.0
75,0.741,0.6,1.0
76,0.755,0.0,0.0
77,0.713,0.4,1.0
78,0.843,0.8,1.0
79,0.664,0.4,1.0
80,0.786,0.6,1.0
81,0.625,0.6,1.0
82,0.589,0.6,1.0
83,0.646,0.8,1.0
84,0.717,0.0,0.0
85,0.716,1.0,1.0
86,0.766,0.4,0.0
87,0.65,1.0,1.0
88,0.635,0.0,0.0
89,0.72,0.4,0.0
90,2.427,0.0,0.0
91,1.986,0.8,1.0
92,1.984,0.0,0.0
93,2.061,1.0,1.0
94,1.899,0.6,1.0
95,1.884,1.0,1.0
96,1.898,0.8,1.0
97,1.964,0.6,1.0
98,1.95,0.2,0.0
99,1.643,0.4,1.0
