local_queryID,time(ms),recall,mrr
0,1.268,0.0,0.0
1,0.986,1.0,0.0
2,1.01,1.0,0.0
3,0.778,1.0,0.0
4,0.87,1.0,0.0
5,0.851,1.0,0.0
6,0.911,0.0,0.0
7,0.975,0.0,0.0
8,0.85,1.0,0.0
9,0.917,1.0,0.0
10,0.942,0.0,0.0
11,0.989,0.0,0.0
12,0.945,0.0,0.0
13,0.93,1.0,0.0
14,0.984,0.0,0.0
15,0.877,1.0,0.0
16,0.763,1.0,0.0
17,0.985,0.0,0.0
18,0.799,1.0,0.0
19,0.987,1.0,0.0
20,0.892,1.0,0.0
21,0.917,0.0,0.0
22,1.032,0.0,0.0
23,0.897,0.0,0.0
24,0.881,1.0,0.0
25,1.054,0.0,0.0
26,0.833,1.0,0.0
27,0.889,0.0,0.0
28,0.974,0.0,0.0
29,0.735,0.0,0.0
30,0.802,1.0,0.0
31,1.013,0.0,0.0
32,1.6,1.0,0.0
33,0.827,1.0,0.0
34,0.86,0.0,0.0
35,0.825,0.0,0.0
36,1.327,0.0,0.0
37,1.447,1.0,0.0
38,0.762,1.0,0.0
39,0.719,0.0,0.0
40,0.759,1.0,0.0
41,0.694,0.0,0.0
42,0.832,0.0,0.0
43,0.811,1.0,0.0
44,0.809,0.0,0.0
45,0.831,0.0,0.0
46,0.845,1.0,0.0
47,0.825,0.0,0.0
48,0.859,1.0,0.0
49,0.813,1.0,0.0
50,0.779,1.0,0.0
51,0.833,1.0,0.0
52,0.947,1.0,1.0
53,0.9,0.0,0.0
54,0.959,0.0,0.0
55,0.861,0.0,0.0
56,0.875,1.0,0.0
57,0.83,0.0,0.0
58,0.875,1.0,1.0
59,0.843,0.0,0.0
60,0.813,0.0,0.0
61,0.914,1.0,0.0
62,0.838,0.0,0.0
63,0.905,1.0,1.0
64,0.861,1.0,1.0
65,1.211,0.0,0.0
66,0.829,1.0,0.0
67,0.862,1.0,1.0
68,0.786,1.0,1.0
69,0.913,0.0,1.0
70,0.925,1.0,1.0
71,0.726,1.0,1.0
72,0.772,1.0,1.0
73,0.716,1.0,1.0
74,0.819,0.0,0.0
75,0.87,1.0,1.0
76,0.802,0.0,0.0
77,0.758,1.0,1.0
78,0.762,1.0,0.0
79,0.771,1.0,0.0
80,0.761,1.0,1.0
81,0.941,0.0,0.0
82,1.121,1.0,0.0
83,0.817,1.0,0.0
84,0.951,1.0,0.0
85,0.696,0.0,0.0
86,0.837,1.0,0.0
87,0.755,0.0,0.0
88,0.766,1.0,0.0
89,0.986,1.0,0.0
90,0.866,1.0,0.0
91,0.757,1.0,0.0
92,0.854,1.0,0.0
93,0.831,1.0,0.0
94,0.818,1.0,0.0
95,0.793,1.0,0.0
96,0.749,1.0,0.0
97,0.85,0.0,0.0
98,0.775,1.0,0.0
99,0.936,0.0,0.0
