local_queryID,time(ms),recall,mrr
0,1.99,0.6,0.0
1,1.283,0.6,0.0
2,1.871,0.6,0.0
3,2.119,0.4,0.0
4,1.89,0.6,0.0
5,1.988,0.4,0.0
6,1.829,0.4,0.0
7,0.996,0.4,0.0
8,0.978,0.8,0.0
9,1.044,0.2,0.0
10,0.952,0.6,0.0
11,0.912,0.6,0.0
12,0.946,0.4,0.0
13,0.814,0.2,0.0
14,1.006,0.8,0.0
15,1.018,0.8,0.0
16,0.845,0.4,0.0
17,0.869,0.6,1.0
18,0.827,1.0,1.0
19,0.995,0.8,1.0
20,0.803,0.4,0.0
21,0.835,1.0,1.0
22,0.859,0.4,1.0
23,0.858,0.8,1.0
24,0.81,1.0,1.0
25,0.854,0.6,1.0
26,0.787,0.6,1.0
27,0.769,1.0,1.0
28,0.824,0.6,0.0
29,0.786,0.8,1.0
30,0.767,1.0,1.0
31,0.768,1.0,1.0
32,0.86,1.0,1.0
33,0.78,0.6,1.0
34,0.87,0.4,1.0
35,0.783,0.8,1.0
36,0.715,0.6,1.0
37,0.83,0.6,1.0
38,0.803,0.6,1.0
39,0.768,0.4,1.0
40,0.732,0.8,1.0
41,0.742,1.0,1.0
42,0.795,0.4,1.0
43,0.732,0.8,1.0
44,0.873,0.8,0.0
45,0.783,0.8,0.0
46,0.894,0.0,0.0
47,0.82,0.8,0.0
48,0.828,0.0,0.0
49,0.919,0.8,0.0
50,0.94,0.8,0.0
51,1.1,0.8,0.0
52,1.082,0.2,0.0
53,0.921,0.8,0.0
54,1.064,0.2,0.0
55,0.976,0.4,0.0
56,0.963,0.6,0.0
57,1.012,0.6,0.0
58,0.93,0.8,0.0
59,0.978,0.2,0.0
60,0.902,0.8,0.0
61,0.927,0.6,0.0
62,0.916,0.6,0.0
63,1.51,0.4,0.0
64,1.381,0.2,0.0
65,0.798,0.2,0.0
66,0.765,0.4,0.0
67,0.887,0.0,0.0
68,0.781,0.2,0.0
69,0.838,0.6,0.0
70,0.848,0.8,0.0
71,0.762,0.8,0.0
72,0.861,0.8,0.0
73,0.825,0.2,0.0
74,0.809,0.0,0.0
75,0.841,0.8,0.0
76,0.775,0.6,0.0
77,0.728,0.4,0.0
78,0.775,0.2,0.0
79,0.842,0.6,0.0
80,0.818,0.2,0.0
81,0.954,0.6,0.0
82,0.808,0.2,0.0
83,0.77,1.0,0.0
84,0.778,0.4,0.0
85,0.774,0.6,0.0
86,0.806,0.4,0.0
87,0.791,0.2,0.0
88,0.915,0.2,0.0
89,0.705,0.2,0.0
90,0.749,0.2,0.0
91,0.709,0.4,0.0
92,0.692,0.0,0.0
93,0.695,0.8,0.0
94,0.784,0.8,0.0
95,0.685,1.0,0.0
96,0.703,0.6,0.0
97,0.694,0.4,0.0
98,0.645,0.6,0.0
99,0.732,0.0,0.0
