local_queryID,time(ms),recall,mrr
0,1.784,1.0,0.0
1,1.639,0.6,0.0
2,1.561,0.6,0.0
3,1.453,0.6,0.0
4,0.654,0.4,0.0
5,0.682,1.0,1.0
6,0.698,0.6,1.0
7,0.742,1.0,1.0
8,0.675,1.0,0.0
9,0.706,1.0,0.0
10,0.682,0.8,0.0
11,0.655,0.8,0.0
12,0.94,0.6,0.0
13,0.73,0.2,0.0
14,0.755,0.8,1.0
15,0.713,0.6,0.0
16,0.722,1.0,1.0
17,1.018,0.6,0.0
18,3.833,1.0,0.0
19,2.068,0.2,0.0
20,1.61,0.6,1.0
21,1.636,0.6,0.0
22,1.728,0.6,0.0
23,1.445,0.6,0.0
24,1.489,1.0,1.0
25,2.182,0.4,0.0
26,2.152,0.4,1.0
27,3.461,0.8,1.0
28,1.562,0.6,0.0
29,1.639,0.8,0.0
30,1.757,0.6,1.0
31,1.706,0.4,0.0
32,1.691,0.8,0.0
33,1.682,0.6,1.0
34,1.635,0.8,0.0
35,1.693,0.6,1.0
36,1.729,0.8,0.0
37,1.713,0.8,0.0
38,1.796,0.4,0.0
39,1.822,0.6,1.0
40,1.694,1.0,0.0
41,1.86,0.6,0.0
42,1.779,0.6,0.0
43,1.584,1.0,0.0
44,2.976,0.2,0.0
45,4.466,0.6,0.0
46,1.654,0.8,0.0
47,1.716,0.2,0.0
48,1.854,0.6,1.0
49,1.412,1.0,1.0
50,1.394,0.8,0.0
51,1.445,0.4,0.0
52,1.38,1.0,0.0
53,1.465,0.6,0.0
54,1.421,0.2,0.0
55,1.533,0.2,0.0
56,1.998,0.6,1.0
57,1.221,0.2,0.0
58,1.659,0.8,0.0
59,1.525,0.4,0.0
60,1.419,0.6,0.0
61,1.489,0.6,0.0
62,1.29,0.6,0.0
63,1.229,0.4,0.0
64,1.294,1.0,1.0
65,1.293,0.8,1.0
66,1.27,1.0,1.0
67,1.14,0.6,0.0
68,0.833,1.0,0.0
69,0.989,0.4,0.0
70,0.871,1.0,1.0
71,0.88,0.8,0.0
72,0.902,1.0,0.0
73,0.944,0.6,0.0
74,0.89,0.6,1.0
75,0.936,0.8,0.0
76,0.809,0.8,0.0
77,0.852,0.8,1.0
78,0.824,0.4,0.0
79,0.855,0.4,0.0
80,0.871,0.4,0.0
81,0.894,1.0,1.0
82,0.907,1.0,1.0
83,0.927,1.0,1.0
84,0.887,0.6,0.0
85,0.851,0.6,1.0
86,0.877,0.4,0.0
87,0.904,0.4,0.0
88,0.819,0.6,0.0
89,0.788,0.2,0.0
90,0.875,0.4,0.0
91,0.812,0.4,1.0
92,0.865,0.2,0.0
93,0.84,0.6,0.0
94,0.798,0.8,1.0
95,0.839,0.8,1.0
96,0.724,0.2,0.0
97,0.791,0.4,0.0
98,0.856,0.6,0.0
99,0.81,0.4,0.0
