local_queryID,time(ms),recall,mrr
0,28.436,1.0,1.0
1,1.763,0.9,0.0
2,1.681,0.7,1.0
3,1.573,0.7,0.0
4,1.51,0.4,0.0
5,2.037,0.6,1.0
6,1.644,0.7,1.0
7,1.652,1.0,1.0
8,1.806,0.7,0.0
9,1.87,0.9,0.0
10,2.017,0.5,1.0
11,1.672,0.4,0.0
12,1.834,0.5,0.0
13,1.709,0.2,0.0
14,3.103,1.0,1.0
15,1.796,0.5,0.0
16,1.576,0.7,0.0
17,1.645,0.6,0.0
18,1.704,0.6,1.0
19,1.746,1.0,0.0
20,1.661,0.7,0.0
21,1.743,0.5,1.0
22,1.574,0.7,0.0
23,1.661,0.4,0.0
24,1.598,0.7,1.0
25,1.692,0.5,0.0
26,1.681,0.6,0.0
27,1.705,0.4,0.0
28,1.627,0.7,0.0
29,1.624,0.6,1.0
30,2.123,0.6,0.0
31,1.582,0.4,1.0
32,1.815,0.2,0.0
33,1.53,0.3,0.0
34,1.478,0.4,0.0
35,1.564,0.7,1.0
36,1.54,0.8,0.0
37,1.616,0.6,0.0
38,1.598,0.5,0.0
39,1.464,0.4,0.0
40,1.766,0.7,1.0
41,1.613,0.8,0.5
42,1.878,0.5,0.0
43,1.569,0.5,0.0
44,1.546,0.8,0.0
45,2.079,0.7,0.0
46,2.03,0.5,0.0
47,1.605,0.6,0.0
48,1.556,0.8,1.0
49,1.732,0.7,0.0
50,1.64,0.6,1.0
51,1.555,0.5,0.0
52,1.662,0.6,0.0
53,1.155,0.7,0.5
54,0.73,0.2,0.0
55,0.791,0.3,0.0
56,0.749,0.4,0.0
57,0.749,0.7,0.0
58,0.746,0.6,0.0
59,0.742,0.4,0.0
60,0.729,0.5,0.0
61,0.801,0.6,0.0
62,0.772,0.4,1.0
63,0.741,0.4,1.0
64,0.741,0.6,0.0
65,0.796,0.7,1.0
66,0.804,0.6,1.0
67,0.796,0.6,1.0
68,0.83,0.7,0.0
69,0.826,0.9,1.0
70,0.781,0.6,0.0
71,0.997,0.9,0.0
72,1.228,0.5,1.0
73,0.807,0.5,1.0
74,1.523,0.2,0.0
75,1.333,0.4,0.0
76,1.681,0.7,1.0
77,1.558,0.6,0.0
78,1.848,0.6,0.0
79,1.459,0.3,1.0
80,1.278,0.4,0.0
81,1.192,0.7,0.0
82,1.14,0.7,0.0
83,1.228,0.3,0.0
84,1.065,0.2,0.0
85,0.989,0.4,0.0
86,2.129,0.6,0.0
87,0.852,0.6,1.0
88,0.887,0.9,0.0
89,0.895,0.4,0.0
90,0.941,0.7,0.0
91,0.966,0.7,0.5
92,0.945,0.3,0.0
93,0.898,0.4,1.0
94,0.916,0.5,0.5
95,0.881,0.7,0.0
96,0.909,0.4,0.0
97,1.119,0.5,0.0
98,1.991,0.5,0.0
99,0.894,0.5,1.0
