local_queryID,time(ms),recall,mrr
0,2.161,0.6,0.0
1,1.027,0.4,1.0
2,0.983,0.6,0.0
3,21.089,0.2,0.0
4,1.029,0.2,0.0
5,1.057,0.8,0.0
6,1.078,0.6,0.0
7,1.236,1.0,1.0
8,1.372,0.8,1.0
9,1.521,1.0,1.0
10,1.343,0.6,1.0
11,10.755,0.2,0.0
12,1.147,0.6,1.0
13,1.098,0.6,1.0
14,1.284,0.2,0.0
15,1.126,0.4,0.0
16,1.121,0.6,0.0
17,1.228,0.2,0.0
18,1.23,0.6,1.0
19,1.357,0.4,0.0
20,32.795,0.0,0.0
21,1.085,0.6,1.0
22,0.985,0.4,0.0
23,0.982,0.4,1.0
24,0.954,0.2,0.0
25,0.982,0.6,0.0
26,1.039,0.4,0.0
27,1.015,0.4,1.0
28,1.884,0.6,1.0
29,1.206,1.0,0.0
30,1.001,1.0,1.0
31,0.983,1.0,1.0
32,1.047,1.0,1.0
33,0.923,0.6,0.0
34,1.034,0.2,0.0
35,1.016,0.2,0.0
36,3.811,0.4,1.0
37,1.951,0.8,1.0
38,1.977,1.0,0.0
39,1.814,0.4,1.0
40,1.919,1.0,1.0
41,2.009,0.8,1.0
42,1.939,0.4,0.0
43,1.852,0.2,0.0
44,1.992,0.8,1.0
45,2.139,0.4,0.0
46,2.109,0.6,0.0
47,2.008,0.6,1.0
48,2.031,0.6,1.0
49,2.182,0.6,0.0
50,69.665,1.0,1.0
51,1.086,0.4,1.0
52,1.014,0.8,0.0
53,0.924,0.4,1.0
54,0.921,0.4,1.0
55,0.912,0.4,0.0
56,0.88,1.0,1.0
57,0.884,0.6,0.0
58,1.039,0.2,0.0
59,1.052,0.8,1.0
60,1.006,0.6,0.0
61,1.478,0.6,1.0
62,1.355,0.4,0.0
63,1.115,0.6,1.0
64,1.068,0.8,1.0
65,1.093,0.8,0.0
66,1.056,0.8,0.0
67,1.013,0.4,0.0
68,0.946,1.0,0.0
69,1.053,1.0,0.0
70,1.042,0.6,1.0
71,51.201,0.8,1.0
72,1.012,1.0,0.0
73,1.211,0.4,0.0
74,0.967,0.0,0.0
75,0.923,0.6,0.0
76,0.94,1.0,0.0
77,0.909,0.4,0.0
78,0.905,0.8,0.0
79,0.888,0.4,0.0
80,0.922,0.4,0.0
81,21.642,0.6,0.0
82,1.029,0.6,0.0
83,0.937,0.8,0.0
84,0.931,0.4,0.0
85,0.901,0.2,0.0
86,0.958,0.6,1.0
87,0.845,0.8,1.0
88,0.859,0.8,1.0
89,33.224,0.4,0.0
90,1.068,0.6,0.0
91,0.947,0.8,0.0
92,0.998,0.6,0.0
93,1.04,0.8,1.0
94,1.189,0.6,1.0
95,1.209,0.8,0.0
96,1.217,0.6,1.0
97,29.595,0.6,0.0
98,0.986,0.6,1.0
99,0.929,0.4,1.0
