local_queryID,time(ms),recall,mrr
0,18.409,1.0,0.0
1,3.494,1.0,1.0
2,7.842,1.0,0.0
3,2.806,1.0,0.0
4,5.272,1.0,0.0
5,1.23,1.0,0.0
6,1.281,1.0,0.0
7,1.017,1.0,1.0
8,1.731,0.0,0.0
9,1.276,1.0,1.0
10,1.55,1.0,1.0
11,1.358,0.0,0.0
12,1.284,1.0,1.0
13,1.115,1.0,1.0
14,13.998,0.0,0.0
15,0.962,0.0,0.0
16,1.001,1.0,0.0
17,1.897,0.0,0.0
18,2.365,1.0,1.0
19,2.237,1.0,0.0
20,13.299,1.0,1.0
21,2.299,1.0,1.0
22,1.898,0.0,0.0
23,1.505,1.0,1.0
24,1.211,1.0,0.0
25,0.988,0.0,0.0
26,27.087,0.0,0.0
27,2.592,1.0,1.0
28,1.95,1.0,1.0
29,1.914,1.0,0.0
30,1.956,1.0,1.0
31,1.895,1.0,1.0
32,20.927,0.0,0.0
33,0.97,1.0,0.0
34,0.955,1.0,0.0
35,0.902,1.0,0.0
36,14.557,1.0,1.0
37,0.942,1.0,1.0
38,0.951,1.0,0.0
39,14.976,1.0,1.0
40,0.924,1.0,1.0
41,0.945,1.0,1.0
42,1.203,0.0,0.0
43,1.019,0.0,0.0
44,1.281,1.0,1.0
45,1.102,1.0,0.0
46,1.427,0.0,0.0
47,1.053,1.0,1.0
48,1.121,1.0,1.0
49,1.329,1.0,0.0
50,75.373,1.0,1.0
51,2.468,0.0,0.0
52,2.115,1.0,0.0
53,1.876,0.0,0.0
54,1.939,1.0,1.0
55,39.062,0.0,0.0
56,1.901,1.0,1.0
57,1.255,1.0,0.0
58,0.885,1.0,1.0
59,1.033,1.0,1.0
60,1.205,1.0,0.0
61,1.315,1.0,1.0
62,1.37,0.0,0.0
63,1.17,1.0,1.0
64,42.323,1.0,1.0
65,2.142,0.0,0.0
66,1.957,1.0,0.0
67,2.785,0.0,0.0
68,1.773,0.0,0.0
69,20.503,0.0,0.0
70,2.063,1.0,1.0
71,1.921,1.0,1.0
72,1.991,0.0,0.0
73,1.93,0.0,0.0
74,1.91,0.0,0.0
75,1.926,1.0,0.0
76,2.002,1.0,0.0
77,11.033,1.0,0.0
78,1.887,1.0,0.0
79,1.899,0.0,0.0
80,2.037,1.0,0.0
81,21.566,1.0,0.0
82,0.882,1.0,0.0
83,1.806,1.0,0.0
84,1.86,1.0,0.0
85,1.931,0.0,0.0
86,2.088,1.0,1.0
87,23.731,1.0,1.0
88,0.868,1.0,1.0
89,0.856,1.0,1.0
90,0.872,0.0,0.0
91,0.82,0.0,0.0
92,0.888,1.0,0.0
93,37.139,1.0,1.0
94,1.969,1.0,1.0
95,2.587,1.0,0.0
96,32.069,1.0,1.0
97,1.997,0.0,0.0
98,3.755,1.0,1.0
99,0.898,1.0,1.0
