local_queryID,time(ms),recall,mrr
0,2.221,0.9,0.0
1,0.823,0.5,0.0
2,0.716,0.5,0.0
3,0.768,0.7,0.0
4,0.701,0.4,0.0
5,0.87,1.0,1.0
6,0.911,0.7,1.0
7,0.78,0.8,1.0
8,0.781,0.9,0.0
9,0.749,1.0,0.0
10,23.124,0.3,0.0
11,0.734,0.7,0.0
12,0.889,0.6,0.0
13,0.964,0.2,0.0
14,1.01,0.5,1.0
15,0.974,0.2,0.0
16,1.099,0.7,1.0
17,21.189,0.5,0.0
18,1.706,0.7,0.0
19,1.566,0.5,0.0
20,19.532,0.6,1.0
21,1.529,0.3,0.0
22,0.799,0.5,0.0
23,1.153,0.2,0.0
24,0.807,0.4,1.0
25,0.776,0.1,0.0
26,13.391,0.4,1.0
27,0.787,0.2,1.0
28,0.705,0.5,0.0
29,0.823,0.3,0.0
30,0.851,0.4,1.0
31,15.769,0.6,0.0
32,0.782,0.5,0.0
33,1.123,0.3,1.0
34,0.822,0.4,0.0
35,0.795,0.4,1.0
36,0.795,0.5,0.0
37,0.752,0.4,0.0
38,0.782,0.6,0.0
39,0.975,0.3,1.0
40,0.771,0.6,0.0
41,0.906,0.5,0.0
42,0.883,0.6,0.0
43,0.899,0.8,0.0
44,0.944,0.7,0.0
45,0.999,0.4,0.0
46,0.972,0.6,0.0
47,0.868,0.6,0.0
48,0.97,0.2,0.0
49,0.992,0.9,1.0
50,64.692,0.8,0.0
51,1.482,0.6,0.0
52,1.421,0.6,0.0
53,1.423,0.5,0.0
54,1.395,0.2,0.0
55,1.493,0.4,0.0
56,1.419,0.6,0.5
57,10.442,0.4,0.0
58,1.422,0.7,0.0
59,2.018,0.4,0.0
60,1.394,0.6,0.0
61,1.457,0.6,0.0
62,1.363,0.9,0.0
63,1.387,0.3,0.0
64,1.45,0.8,1.0
65,1.499,0.8,1.0
66,1.406,0.6,1.0
67,1.482,0.6,0.0
68,1.294,0.6,0.0
69,1.43,0.5,0.0
70,2.348,0.6,1.0
71,10.963,0.5,0.0
72,1.476,0.5,0.0
73,13.661,0.5,0.0
74,0.936,0.3,1.0
75,0.913,0.5,0.0
76,1.081,0.6,0.0
77,0.92,0.4,1.0
78,0.936,0.4,0.0
79,1.152,0.2,0.0
80,1.487,0.6,0.0
81,0.909,0.9,1.0
82,0.885,0.8,1.0
83,0.822,0.6,1.0
84,0.818,0.3,0.0
85,0.817,0.7,1.0
86,0.806,0.3,0.0
87,0.795,0.5,0.0
88,39.113,0.6,0.0
89,1.394,0.4,0.0
90,10.563,0.7,0.0
91,0.905,0.4,1.0
92,0.658,0.5,0.0
93,0.656,0.5,0.0
94,0.673,0.8,1.0
95,0.673,0.7,1.0
96,0.664,0.7,0.0
97,0.682,0.5,0.0
98,0.94,0.3,0.0
99,1.064,0.5,0.0
