local_queryID,time(ms),recall,mrr
0,4.761,1.0,0.0
1,24.842,1.0,0.0
2,1.73,0.0,0.0
3,0.978,1.0,1.0
4,1.299,0.0,0.0
5,1.169,1.0,0.0
6,17.251,1.0,1.0
7,1.31,1.0,0.0
8,1.029,1.0,0.0
9,1.2,1.0,0.0
10,1.5,1.0,0.0
11,0.991,0.0,0.0
12,1.049,1.0,1.0
13,1.124,1.0,1.0
14,0.988,1.0,1.0
15,1.078,0.0,0.0
16,1.173,1.0,0.0
17,0.966,1.0,1.0
18,0.932,1.0,1.0
19,1.098,1.0,1.0
20,4.954,1.0,0.0
21,0.995,1.0,1.0
22,0.922,1.0,1.0
23,0.969,1.0,1.0
24,0.994,1.0,0.0
25,0.96,1.0,1.0
26,0.979,0.0,0.0
27,7.491,1.0,1.0
28,1.036,1.0,0.0
29,0.986,0.0,0.0
30,0.991,0.0,0.0
31,0.948,1.0,0.0
32,1.135,1.0,0.0
33,0.946,0.0,0.0
34,0.901,1.0,0.0
35,1.062,0.0,0.0
36,0.929,0.0,0.0
37,0.931,1.0,1.0
38,0.92,1.0,1.0
39,0.841,0.0,0.0
40,0.883,1.0,1.0
41,0.97,1.0,0.0
42,0.953,0.0,0.0
43,0.88,1.0,0.0
44,0.882,1.0,1.0
45,15.966,1.0,1.0
46,1.067,0.0,0.0
47,0.915,1.0,0.0
48,0.998,1.0,1.0
49,1.192,1.0,0.0
50,0.936,1.0,0.0
51,0.906,0.0,0.0
52,0.96,1.0,1.0
53,0.946,1.0,1.0
54,0.965,1.0,0.0
55,0.916,0.0,0.0
56,0.916,1.0,1.0
57,0.911,1.0,1.0
58,0.937,0.0,0.0
59,0.893,1.0,0.0
60,5.207,1.0,0.0
61,1.042,0.0,0.0
62,0.977,0.0,0.0
63,0.926,1.0,1.0
64,0.902,0.0,0.0
65,0.97,1.0,0.0
66,0.924,0.0,0.0
67,0.908,1.0,1.0
68,0.873,0.0,0.0
69,0.993,1.0,1.0
70,0.932,1.0,0.0
71,0.906,0.0,0.0
72,0.954,0.0,0.0
73,0.93,1.0,0.0
74,2.361,0.0,0.0
75,2.148,0.0,0.0
76,2.187,1.0,0.0
77,2.009,1.0,0.0
78,2.03,0.0,0.0
79,21.069,0.0,0.0
80,21.098,0.0,0.0
81,2.243,1.0,0.0
82,1.975,1.0,0.0
83,1.991,0.0,0.0
84,1.952,1.0,1.0
85,23.645,1.0,1.0
86,2.178,1.0,0.0
87,1.882,1.0,0.0
88,1.897,1.0,1.0
89,1.864,1.0,1.0
90,20.734,1.0,1.0
91,4.061,1.0,0.0
92,2.307,1.0,1.0
93,2.79,1.0,1.0
94,2.432,1.0,0.0
95,1.988,1.0,0.0
96,2.024,1.0,1.0
97,2.217,1.0,1.0
98,1.786,0.0,0.0
99,2.286,1.0,0.0
