local_queryID,time(ms),recall,mrr
0,4.436,0.6,0.0
1,3.187,0.7,0.0
2,24.29,0.4,0.0
3,2.595,0.6,1.0
4,2.481,0.3,0.0
5,2.351,0.6,0.0
6,2.564,0.5,1.0
7,2.365,0.6,0.0
8,2.331,0.7,0.0
9,2.619,0.7,0.0
10,2.298,0.7,0.0
11,2.014,0.4,1.0
12,2.01,0.7,1.0
13,2.189,0.3,0.0
14,2.44,0.5,1.0
15,2.133,0.4,0.0
16,2.141,0.5,0.0
17,2.552,0.9,1.0
18,2.022,0.9,1.0
19,2.369,1.0,1.0
20,2.109,0.2,0.0
21,2.146,0.8,1.0
22,1.966,0.8,1.0
23,2.273,0.4,0.0
24,2.306,0.5,0.0
25,2.229,0.9,1.0
26,2.117,0.6,0.0
27,2.194,0.7,1.0
28,2.837,0.6,0.0
29,1.996,0.5,0.0
30,2.028,0.4,0.0
31,2.051,0.3,0.0
32,2.52,0.6,0.0
33,1.973,0.2,0.0
34,1.884,0.2,0.0
35,2.095,0.3,0.0
36,2.125,0.6,0.0
37,2.015,0.5,1.0
38,2.094,0.5,1.0
39,2.004,0.4,0.0
40,2.367,0.2,0.0
41,2.426,0.5,0.0
42,2.137,0.3,0.0
43,2.302,0.3,0.0
44,2.04,0.4,1.0
45,2.285,0.7,0.0
46,2.339,0.4,1.0
47,2.113,0.4,0.0
48,2.339,0.3,0.0
49,2.813,0.3,0.0
50,2.096,0.8,0.0
51,2.079,0.6,0.0
52,2.157,0.0,0.0
53,2.022,0.0,0.0
54,1.98,0.2,0.0
55,2.353,0.1,0.0
56,2.047,0.5,1.0
57,2.056,0.4,1.0
58,2.155,0.3,1.0
59,2.094,0.4,0.0
60,1.866,0.7,0.0
61,2.204,0.2,0.0
62,1.974,0.4,0.0
63,2.566,0.7,1.0
64,2.638,0.2,0.0
65,2.195,0.3,0.0
66,2.208,0.2,0.0
67,2.201,0.3,1.0
68,1.973,0.3,0.0
69,2.281,0.6,1.0
70,2.144,0.8,0.0
71,2.117,0.2,0.0
72,2.238,0.7,0.0
73,2.888,0.4,0.0
74,2.227,0.3,0.0
75,2.59,0.2,0.0
76,2.727,0.4,0.0
77,2.604,0.3,0.0
78,2.27,0.4,0.0
79,2.09,0.3,0.0
80,2.104,0.4,0.0
81,1.64,0.6,0.0
82,1.192,0.4,0.0
83,1.23,0.4,0.0
84,1.699,0.1,1.0
85,1.697,0.6,1.0
86,1.81,0.6,0.0
87,1.681,0.6,0.5
88,1.742,0.5,1.0
89,1.782,0.5,1.0
90,2.024,0.3,1.0
91,1.746,0.3,0.0
92,2.023,0.2,0.0
93,1.88,0.7,1.0
94,1.919,0.7,0.0
95,1.855,0.7,0.0
96,1.646,0.7,1.0
97,1.623,0.8,1.0
98,1.191,0.4,0.0
99,1.207,0.3,0.0
