local_queryID,time(ms),recall,mrr
0,1.868,1.0,0.0
1,1.414,1.0,1.0
2,1.18,0.0,0.0
3,1.115,1.0,1.0
4,1.2,1.0,1.0
5,1.092,1.0,1.0
6,1.106,1.0,1.0
7,1.151,1.0,1.0
8,1.124,1.0,1.0
9,1.13,1.0,1.0
10,1.105,1.0,1.0
11,1.058,0.0,0.0
12,1.036,1.0,1.0
13,0.966,0.0,0.0
14,1.055,1.0,1.0
15,0.961,1.0,1.0
16,0.951,0.0,0.0
17,0.911,1.0,1.0
18,0.91,1.0,1.0
19,1.052,1.0,1.0
20,0.931,1.0,1.0
21,0.912,1.0,1.0
22,0.974,1.0,1.0
23,0.959,1.0,1.0
24,0.92,0.0,0.0
25,0.895,1.0,1.0
26,0.916,1.0,1.0
27,0.925,1.0,1.0
28,0.89,0.0,0.0
29,0.895,1.0,1.0
30,0.889,1.0,1.0
31,0.903,0.0,0.0
32,0.989,1.0,1.0
33,0.92,0.0,0.0
34,0.745,0.0,0.0
35,0.858,0.0,0.0
36,0.879,1.0,1.0
37,0.846,1.0,1.0
38,0.922,1.0,1.0
39,0.829,1.0,1.0
40,0.903,1.0,1.0
41,1.102,1.0,1.0
42,0.955,1.0,1.0
43,0.875,1.0,1.0
44,0.897,1.0,1.0
45,0.853,1.0,1.0
46,0.917,1.0,1.0
47,0.865,1.0,1.0
48,1.119,1.0,1.0
49,0.914,1.0,0.0
50,0.816,1.0,1.0
51,1.006,1.0,1.0
52,0.914,1.0,1.0
53,0.813,1.0,1.0
54,0.858,0.0,0.0
55,0.887,0.0,0.0
56,0.807,1.0,1.0
57,0.81,1.0,1.0
58,0.848,1.0,1.0
59,0.753,1.0,1.0
60,0.683,1.0,1.0
61,0.763,1.0,1.0
62,0.822,0.0,0.0
63,0.76,1.0,1.0
64,0.873,1.0,1.0
65,0.894,1.0,0.0
66,0.961,0.0,0.0
67,0.906,0.0,0.0
68,0.855,1.0,0.0
69,0.993,1.0,1.0
70,0.953,1.0,1.0
71,0.991,1.0,1.0
72,0.928,0.0,0.0
73,0.91,1.0,0.0
74,0.86,1.0,0.0
75,0.833,1.0,0.0
76,1.116,0.0,0.0
77,1.22,1.0,0.0
78,0.801,0.0,0.0
79,0.827,0.0,0.0
80,0.832,1.0,1.0
81,0.882,1.0,0.0
82,0.829,1.0,0.0
83,0.808,1.0,0.0
84,0.853,0.0,0.0
85,0.907,0.0,0.0
86,0.878,1.0,1.0
87,0.795,1.0,1.0
88,1.14,1.0,1.0
89,1.045,1.0,1.0
90,0.978,1.0,1.0
91,0.885,0.0,0.0
92,1.051,0.0,0.0
93,0.929,1.0,1.0
94,0.884,1.0,1.0
95,0.888,1.0,1.0
96,0.899,1.0,1.0
97,1.033,1.0,1.0
98,0.896,1.0,1.0
99,0.844,1.0,1.0
