local_queryID,time(ms),recall,mrr
0,1.14,0.8,0.0
1,0.944,1.0,0.0
2,0.699,0.8,0.0
3,0.744,1.0,0.0
4,0.751,0.8,0.0
5,0.781,1.0,1.0
6,0.957,1.0,0.0
7,0.792,1.0,1.0
8,0.922,1.0,0.0
9,0.734,1.0,0.0
10,0.672,0.4,0.0
11,0.744,0.8,0.0
12,0.749,0.8,0.0
13,0.719,0.6,0.0
14,0.704,1.0,1.0
15,0.751,0.6,0.0
16,0.755,0.8,0.0
17,0.73,1.0,0.0
18,0.622,0.6,0.0
19,0.75,1.0,0.0
20,0.734,0.8,1.0
21,0.744,0.8,0.0
22,0.767,1.0,0.0
23,0.674,0.8,0.0
24,0.751,0.8,1.0
25,0.76,1.0,0.0
26,0.748,0.6,1.0
27,0.76,0.6,1.0
28,0.726,1.0,0.0
29,0.708,0.8,0.0
30,0.691,0.8,1.0
31,0.668,0.8,0.0
32,0.723,0.6,0.0
33,0.833,0.8,1.0
34,0.573,0.6,0.0
35,0.7,0.8,0.0
36,0.601,0.6,0.0
37,0.736,0.6,0.0
38,0.685,0.6,0.0
39,0.721,0.8,1.0
40,0.732,0.8,0.0
41,0.772,0.6,0.0
42,0.697,0.8,0.0
43,0.671,0.8,0.0
44,0.661,0.8,0.0
45,0.669,0.6,0.0
46,0.66,1.0,0.0
47,0.63,0.8,0.0
48,0.63,0.8,1.0
49,0.613,1.0,1.0
50,0.509,0.8,0.0
51,0.593,1.0,0.0
52,0.608,0.6,0.0
53,0.597,0.2,0.0
54,0.569,0.8,0.0
55,0.597,0.6,0.0
56,0.507,1.0,0.0
57,0.597,0.6,0.0
58,0.587,1.0,0.0
59,0.578,1.0,0.0
60,0.69,0.8,0.0
61,0.583,0.6,0.0
62,0.613,1.0,0.0
63,0.513,0.6,0.0
64,0.561,0.6,1.0
65,0.557,0.8,0.0
66,0.596,0.8,1.0
67,0.591,0.8,0.0
68,0.608,0.6,0.0
69,0.583,0.6,0.0
70,0.577,0.4,0.0
71,0.554,0.6,0.0
72,0.546,1.0,0.0
73,0.598,0.6,0.0
74,0.599,0.6,0.0
75,0.562,0.8,0.0
76,0.611,0.8,0.0
77,0.533,0.8,0.0
78,0.493,0.2,0.0
79,0.555,0.6,0.0
80,0.516,0.8,0.0
81,0.563,0.8,1.0
82,0.558,1.0,0.0
83,0.574,0.8,1.0
84,0.564,0.2,0.0
85,0.506,0.8,0.0
86,0.58,0.8,0.0
87,0.565,0.8,0.0
88,0.606,0.6,0.0
89,0.554,0.6,0.0
90,0.805,0.8,0.0
91,0.543,0.4,0.0
92,0.582,0.8,0.0
93,0.639,0.6,0.0
94,0.565,0.8,0.0
95,0.572,0.4,0.0
96,0.563,0.6,0.0
97,0.564,0.6,0.0
98,0.579,0.4,0.0
99,0.575,0.8,0.0
