local_queryID,time(ms),recall,mrr
0,1.851,1.0,1.0
1,1.202,0.7,0.0
2,1.12,0.6,1.0
3,1.072,0.8,0.0
4,1.005,0.8,0.0
5,0.939,0.8,1.0
6,0.977,0.4,1.0
7,1.02,1.0,1.0
8,0.968,1.0,0.0
9,0.948,0.9,0.0
10,0.892,0.7,1.0
11,0.824,0.7,0.0
12,1.744,0.4,0.0
13,1.146,0.6,0.0
14,0.755,0.7,1.0
15,0.804,0.4,0.0
16,0.703,0.5,0.0
17,0.807,0.9,0.0
18,0.816,0.8,1.0
19,0.88,0.7,0.0
20,0.815,0.4,0.0
21,0.824,0.3,0.0
22,0.749,0.7,0.0
23,0.758,0.5,0.0
24,0.856,0.8,1.0
25,0.912,0.5,0.0
26,0.914,0.3,0.0
27,0.988,0.5,0.0
28,0.909,0.5,0.0
29,0.914,0.5,0.0
30,0.805,0.6,0.0
31,0.727,0.7,0.0
32,0.838,0.8,1.0
33,0.754,0.2,0.0
34,0.667,0.3,0.0
35,0.772,0.8,1.0
36,0.768,0.9,0.0
37,0.737,0.4,0.0
38,0.726,0.6,0.0
39,0.732,0.6,0.0
40,0.767,0.7,1.0
41,0.807,0.7,0.0
42,0.797,0.8,0.0
43,0.709,0.7,0.0
44,0.791,0.7,0.0
45,0.808,0.7,0.1111111111111111
46,0.8,0.4,0.0
47,0.775,0.6,0.0
48,0.814,0.6,1.0
49,0.813,0.7,0.0
50,0.7,0.6,1.0
51,0.791,0.5,0.0
52,0.722,0.8,1.0
53,0.725,0.8,0.5
54,0.806,0.6,0.0
55,0.738,0.5,0.0
56,0.776,0.5,0.0
57,0.774,0.5,0.0
58,0.717,0.6,0.0
59,0.742,0.7,0.0
60,0.759,0.6,0.0
61,0.827,0.5,0.0
62,0.773,0.6,0.0
63,0.865,0.6,0.0
64,0.722,0.5,0.0
65,0.822,0.8,1.0
66,0.801,0.6,1.0
67,0.877,0.7,1.0
68,0.668,0.7,0.0
69,0.803,0.9,1.0
70,0.858,0.5,0.0
71,0.729,0.7,0.0
72,0.786,0.7,1.0
73,0.901,0.6,0.0
74,0.778,0.2,0.0
75,0.697,0.7,0.0
76,0.781,0.7,1.0
77,0.75,0.8,0.0
78,0.767,0.5,0.0
79,1.114,0.4,1.0
80,0.856,0.5,0.0
81,0.756,0.8,0.0
82,0.794,0.7,0.0
83,1.307,0.9,0.0
84,0.817,0.5,0.0
85,1.221,0.5,0.0
86,0.708,0.8,0.0
87,0.635,0.6,1.0
88,0.705,0.6,0.0
89,0.671,0.5,0.0
90,0.706,0.7,0.0
91,0.671,0.5,0.0
92,0.63,0.4,0.0
93,0.65,0.5,0.0
94,0.646,0.6,0.0
95,0.793,0.8,0.0
96,0.582,0.4,0.0
97,0.651,0.5,0.0
98,0.585,0.6,0.0
99,0.732,0.4,1.0
