local_queryID,time(ms),recall,mrr
0,2.247,0.6,0.0
1,1.69,1.0,1.0
2,2.215,1.0,0.0
3,1.618,0.6,0.0
4,1.616,0.8,0.0
5,1.797,0.2,0.0
6,1.757,0.8,1.0
7,1.708,0.6,0.0
8,1.892,1.0,0.0
9,1.424,0.6,0.0
10,0.967,1.0,0.0
11,0.929,0.8,0.0
12,1.171,0.0,0.0
13,1.06,0.8,0.0
14,0.964,0.4,1.0
15,0.879,0.4,0.0
16,0.835,0.8,0.0
17,0.814,0.6,0.0
18,0.843,0.8,0.0
19,0.892,0.6,0.0
20,0.715,0.8,0.0
21,0.793,0.6,1.0
22,0.713,1.0,0.0
23,0.826,0.4,0.0
24,1.003,0.8,1.0
25,0.756,0.2,0.0
26,0.773,0.4,1.0
27,0.739,0.4,0.0
28,0.733,0.4,0.0
29,0.782,0.6,0.0
30,0.796,1.0,1.0
31,0.785,0.4,0.0
32,0.889,0.4,1.0
33,0.718,0.6,0.0
34,0.732,0.4,1.0
35,0.689,0.6,0.0
36,0.702,0.4,0.0
37,0.736,0.2,0.0
38,0.813,0.8,0.0
39,0.686,0.8,0.0
40,0.767,0.6,0.0
41,0.804,1.0,0.0
42,0.762,0.6,0.0
43,0.773,0.6,0.0
44,0.775,0.8,0.0
45,0.747,0.8,0.0
46,0.797,0.8,0.0
47,0.755,1.0,1.0
48,0.749,0.8,0.0
49,0.817,0.6,0.0
50,0.824,0.6,1.0
51,0.813,0.6,0.0
52,0.834,0.6,0.0
53,0.691,0.6,0.0
54,0.781,0.4,0.0
55,1.032,1.0,1.0
56,0.855,0.8,1.0
57,0.899,0.8,0.0
58,0.793,1.0,0.0
59,0.674,0.8,0.0
60,0.752,0.8,1.0
61,0.804,0.8,0.0
62,0.779,0.4,0.0
63,0.785,0.8,0.0
64,0.796,0.8,1.0
65,0.821,0.6,0.0
66,0.788,1.0,0.0
67,0.83,0.8,0.0
68,0.739,0.6,1.0
69,0.938,0.4,0.0
70,0.866,0.2,0.0
71,0.858,0.6,0.0
72,0.848,0.6,0.0
73,0.811,0.6,0.0
74,0.821,1.0,0.0
75,0.828,0.6,0.0
76,1.096,0.8,0.0
77,0.86,0.4,0.0
78,0.968,1.0,1.0
79,0.823,0.6,1.0
80,0.72,1.0,1.0
81,0.82,0.8,0.0
82,1.25,0.6,0.0
83,1.098,0.6,0.0
84,0.869,0.8,1.0
85,0.772,0.6,0.0
86,0.874,0.6,0.0
87,0.744,0.8,0.0
88,0.711,1.0,1.0
89,0.702,0.8,0.0
90,0.864,0.4,0.0
91,0.721,0.8,1.0
92,0.742,0.8,0.0
93,0.846,0.8,0.0
94,0.677,0.8,0.0
95,1.011,0.6,0.0
96,0.698,0.8,0.0
97,0.783,0.4,0.0
98,0.661,0.8,0.0
99,0.766,0.6,1.0
