local_queryID,time(ms),recall,mrr
0,1.811,0.6,1.0
1,0.928,0.2,0.0
2,0.919,0.8,1.0
3,0.788,0.2,0.0
4,0.891,0.2,0.0
5,1.603,0.6,1.0
6,2.104,1.0,1.0
7,1.606,1.0,1.0
8,1.725,1.0,1.0
9,1.939,0.2,0.0
10,2.354,0.6,1.0
11,1.795,0.2,0.0
12,1.953,0.8,1.0
13,1.894,1.0,1.0
14,1.861,1.0,1.0
15,2.097,0.8,1.0
16,1.54,1.0,1.0
17,1.854,0.4,1.0
18,2.139,0.8,0.0
19,2.164,1.0,0.0
20,1.892,0.2,0.0
21,1.867,0.6,1.0
22,1.866,0.8,0.0
23,1.768,0.6,1.0
24,1.914,0.2,0.0
25,1.993,0.8,0.0
26,1.903,0.6,0.0
27,1.963,0.4,0.0
28,3.412,1.0,0.0
29,1.706,0.4,0.0
30,1.929,0.8,0.0
31,1.823,0.4,0.0
32,1.948,0.4,0.0
33,3.546,0.2,0.0
34,2.118,0.0,0.0
35,2.851,0.8,0.0
36,1.483,1.0,0.0
37,1.66,0.2,0.0
38,1.735,0.6,0.0
39,1.458,0.6,0.0
40,1.57,0.6,0.0
41,1.75,0.8,0.0
42,2.436,0.6,0.0
43,1.623,0.6,0.0
44,1.73,0.2,0.0
45,2.038,1.0,0.0
46,1.777,0.4,0.0
47,3.266,0.6,0.0
48,1.709,0.2,0.0
49,1.682,0.6,0.0
50,1.591,1.0,0.0
51,1.703,0.4,0.0
52,1.602,0.2,0.0
53,1.767,0.4,0.0
54,1.568,0.6,0.0
55,1.49,0.6,0.0
56,2.247,0.8,0.0
57,2.081,0.4,0.0
58,1.555,0.8,0.0
59,1.683,0.6,0.0
60,1.456,0.6,0.0
61,1.805,0.0,0.0
62,1.65,0.2,0.0
63,1.575,0.6,0.0
64,1.699,0.2,0.0
65,1.738,0.4,0.0
66,1.695,0.6,0.0
67,1.712,0.6,0.0
68,1.564,0.4,0.0
69,1.729,0.2,0.0
70,2.039,0.6,0.0
71,1.832,0.4,0.0
72,1.955,0.8,0.0
73,1.772,0.6,0.0
74,1.709,0.6,0.0
75,1.605,0.6,0.0
76,1.811,0.4,0.0
77,1.959,0.4,0.0
78,1.696,0.4,0.0
79,1.49,0.6,0.0
80,1.617,0.6,0.0
81,1.621,0.8,0.0
82,1.585,0.8,0.0
83,1.617,0.6,0.0
84,1.577,0.4,0.0
85,1.551,0.4,0.0
86,1.718,0.6,0.0
87,1.53,0.4,0.0
88,1.703,0.8,0.0
89,1.683,0.2,0.0
90,1.722,0.6,0.0
91,1.551,0.6,0.0
92,1.562,0.6,0.0
93,1.819,0.4,0.0
94,1.758,0.6,0.0
95,1.862,0.8,0.0
96,1.71,0.2,0.0
97,1.728,0.4,0.0
98,1.532,0.8,0.0
99,1.523,0.2,0.0
