local_queryID,time(ms),recall,mrr
0,74.531,0.0,0.0
1,3.662,1.0,0.0
2,13.319,1.0,0.0
3,2.026,0.0,0.0
4,2.948,1.0,0.0
5,1.67,1.0,0.0
6,25.134,0.0,0.0
7,1.792,0.0,0.0
8,1.963,1.0,0.0
9,1.89,1.0,0.0
10,11.885,0.0,0.0
11,2.641,1.0,0.0
12,12.819,1.0,0.0
13,2.134,1.0,0.0
14,3.081,0.0,0.0
15,2.086,0.0,0.0
16,1.657,0.0,0.0
17,1.635,1.0,0.0
18,3.357,1.0,0.0
19,2.618,0.0,0.0
20,11.243,1.0,0.0
21,1.818,1.0,0.0
22,2.342,0.0,0.0
23,1.932,0.0,0.0
24,12.762,1.0,0.0
25,1.846,0.0,0.0
26,1.674,0.0,0.0
27,11.621,0.0,0.0
28,2.655,1.0,0.0
29,1.788,1.0,0.0
30,1.743,0.0,0.0
31,1.772,0.0,0.0
32,1.769,0.0,0.0
33,1.808,0.0,0.0
34,31.332,1.0,0.0
35,1.763,1.0,0.0
36,1.623,0.0,0.0
37,1.961,0.0,0.0
38,1.789,0.0,0.0
39,1.658,1.0,0.0
40,1.783,0.0,0.0
41,1.75,0.0,0.0
42,1.731,0.0,0.0
43,1.724,1.0,0.0
44,1.955,1.0,1.0
45,1.969,1.0,1.0
46,17.547,1.0,1.0
47,1.779,1.0,1.0
48,1.642,1.0,1.0
49,1.774,1.0,1.0
50,1.568,1.0,1.0
51,1.718,1.0,1.0
52,1.889,0.0,0.0
53,1.981,1.0,1.0
54,11.258,1.0,1.0
55,1.647,1.0,1.0
56,1.828,1.0,1.0
57,1.821,1.0,1.0
58,10.948,1.0,1.0
59,1.549,1.0,1.0
60,1.556,1.0,1.0
61,1.739,1.0,1.0
62,1.548,1.0,1.0
63,1.726,0.0,0.0
64,1.641,1.0,1.0
65,1.793,1.0,1.0
66,1.634,1.0,1.0
67,1.713,1.0,0.0
68,1.565,0.0,0.0
69,12.245,1.0,0.0
70,1.933,0.0,0.0
71,3.275,1.0,0.0
72,1.931,1.0,0.0
73,1.61,0.0,0.0
74,1.842,1.0,0.0
75,2.337,1.0,0.0
76,2.631,1.0,0.0
77,14.287,1.0,0.0
78,1.72,1.0,0.0
79,1.63,0.0,0.0
80,3.255,1.0,0.0
81,1.589,0.0,0.0
82,3.299,1.0,0.0
83,11.476,1.0,0.0
84,10.778,1.0,0.0
85,1.752,1.0,0.0
86,1.714,1.0,0.0
87,1.547,1.0,0.0
88,1.71,1.0,0.0
89,1.553,0.0,0.0
90,1.573,0.0,0.0
91,23.668,1.0,0.0
92,1.628,1.0,0.0
93,1.535,1.0,0.0
94,1.732,0.0,0.0
95,1.727,0.0,0.0
96,1.592,1.0,0.0
97,2.36,0.0,0.0
98,2.005,1.0,0.0
99,13.309,1.0,0.0
