local_queryID,time(ms),recall,mrr
0,3.687,1.0,0.0
1,1.163,1.0,0.0
2,1.083,1.0,0.0
3,1.031,0.0,0.0
4,1.19,1.0,0.0
5,0.886,1.0,1.0
6,22.522,1.0,1.0
7,1.805,1.0,0.0
8,1.112,1.0,0.0
9,1.07,1.0,0.0
10,1.043,0.0,0.0
11,0.899,1.0,0.0
12,0.865,1.0,0.0
13,0.937,0.0,0.0
14,0.95,1.0,1.0
15,0.914,0.0,0.0
16,0.818,1.0,1.0
17,0.86,1.0,0.0
18,0.809,1.0,1.0
19,0.864,1.0,0.0
20,0.863,1.0,0.0
21,0.776,1.0,1.0
22,0.876,0.0,0.0
23,1.358,0.0,0.0
24,0.966,1.0,1.0
25,1.054,1.0,0.0
26,0.903,1.0,0.0
27,0.976,1.0,0.0
28,1.04,1.0,0.0
29,0.961,1.0,1.0
30,0.972,1.0,0.0
31,1.009,1.0,1.0
32,1.071,0.0,0.0
33,1.363,0.0,0.0
34,0.953,0.0,0.0
35,1.141,0.0,0.0
36,0.835,1.0,0.0
37,0.753,0.0,0.0
38,0.759,0.0,0.0
39,0.811,1.0,0.0
40,0.768,1.0,0.0
41,0.832,1.0,1.0
42,0.806,0.0,0.0
43,0.774,1.0,0.0
44,0.761,1.0,0.0
45,0.779,1.0,0.0
46,0.81,1.0,0.0
47,0.762,0.0,0.0
48,0.756,1.0,0.0
49,0.771,1.0,1.0
50,0.755,1.0,1.0
51,1.073,1.0,0.0
52,1.047,1.0,0.0
53,0.982,0.0,0.0
54,1.1,1.0,0.0
55,1.009,0.0,0.0
56,2.818,0.0,1.0
57,0.906,0.0,0.0
58,1.226,1.0,1.0
59,0.764,1.0,0.0
60,0.748,0.0,0.0
61,0.767,1.0,0.0
62,0.728,1.0,1.0
63,0.795,1.0,1.0
64,0.741,1.0,1.0
65,1.846,1.0,1.0
66,1.269,1.0,1.0
67,0.782,1.0,1.0
68,0.69,1.0,0.0
69,0.722,0.0,0.0
70,0.709,1.0,1.0
71,0.699,1.0,0.0
72,0.762,1.0,0.0
73,0.703,1.0,1.0
74,0.785,1.0,1.0
75,0.732,0.0,0.0
76,0.762,1.0,0.0
77,1.055,1.0,1.0
78,0.741,1.0,0.0
79,0.701,0.0,0.0
80,0.694,1.0,0.0
81,0.721,1.0,0.0
82,2.958,1.0,1.0
83,0.929,1.0,1.0
84,0.824,0.0,0.0
85,0.749,1.0,1.0
86,2.474,1.0,0.0
87,1.016,0.0,1.0
88,0.702,1.0,0.0
89,0.674,1.0,0.0
90,0.829,1.0,0.0
91,0.859,1.0,1.0
92,0.791,1.0,0.0
93,0.877,1.0,1.0
94,0.797,1.0,1.0
95,0.919,1.0,1.0
96,0.859,0.0,0.0
97,1.013,1.0,0.0
98,0.795,1.0,0.0
99,0.775,1.0,1.0
