local_queryID,time(ms),recall,mrr
0,6.045,0.7,0.0
1,1.296,0.7,1.0
2,1.093,0.5,0.0
3,1.172,0.7,1.0
4,1.192,0.4,1.0
5,1.029,0.6,1.0
6,1.31,0.3,1.0
7,1.184,0.6,1.0
8,1.113,0.9,1.0
9,1.195,0.8,1.0
10,1.246,0.5,1.0
11,1.256,0.2,0.0
12,1.454,0.6,1.0
13,1.31,0.4,1.0
14,1.333,0.6,1.0
15,1.239,0.5,1.0
16,1.271,0.3,0.0
17,1.213,0.4,1.0
18,1.146,0.8,1.0
19,1.173,0.9,1.0
20,0.999,0.2,1.0
21,1.175,0.7,1.0
22,1.029,0.4,0.0
23,0.984,0.1,0.0
24,1.088,0.3,0.0
25,1.183,0.6,1.0
26,1.085,0.3,1.0
27,1.05,0.7,1.0
28,0.995,0.5,0.0
29,1.035,0.7,1.0
30,1.075,0.7,1.0
31,0.899,0.1,0.0
32,1.017,0.5,1.0
33,1.058,0.2,1.0
34,1.105,0.4,0.0
35,1.061,0.3,0.0
36,0.875,0.2,0.0
37,0.946,0.4,1.0
38,1.165,0.6,1.0
39,0.945,0.3,1.0
40,0.931,0.8,1.0
41,0.927,0.5,1.0
42,0.906,0.0,0.0
43,0.934,0.6,0.0
44,0.917,0.3,1.0
45,0.987,0.4,0.0
46,1.006,0.8,1.0
47,0.947,0.7,1.0
48,1.033,0.5,1.0
49,0.982,0.4,0.0
50,0.945,0.8,1.0
51,0.938,0.5,1.0
52,1.011,0.1,0.0
53,0.929,0.5,1.0
54,1.111,0.0,0.0
55,1.397,0.0,0.0
56,1.359,0.6,1.0
57,0.999,0.2,1.0
58,0.955,0.4,1.0
59,0.909,0.4,1.0
60,0.889,0.4,1.0
61,1.008,0.6,1.0
62,0.951,0.1,0.0
63,1.009,0.7,1.0
64,1.021,0.5,1.0
65,0.986,0.8,0.5
66,0.958,0.3,0.0
67,0.991,0.4,0.0
68,0.886,0.4,0.0
69,0.869,0.8,1.0
70,1.06,0.8,1.0
71,0.899,0.3,1.0
72,0.992,0.6,0.0
73,0.991,0.1,0.0
74,0.934,0.2,0.0
75,0.96,0.3,0.0
76,1.041,0.4,0.0
77,1.005,0.3,0.0
78,1.004,0.4,0.0
79,0.97,0.2,0.0
80,1.005,0.5,1.0
81,1.021,0.6,0.0
82,0.933,0.7,0.0
83,0.941,0.6,0.0
84,1.008,0.3,1.0
85,1.073,0.2,1.0
86,1.063,0.4,0.0
87,0.893,0.6,1.0
88,0.915,0.7,1.0
89,0.882,0.6,1.0
90,0.86,0.5,0.0
91,0.802,0.3,0.0
92,0.958,0.2,0.0
93,0.952,0.7,1.0
94,0.891,0.8,1.0
95,0.981,0.9,1.0
96,0.902,0.7,1.0
97,0.961,0.7,1.0
98,0.913,0.4,1.0
99,0.918,0.1,0.0
