local_queryID,time(ms),recall,mrr
0,3.79,1.0,0.0
1,1.575,1.0,1.0
2,1.761,0.0,0.0
3,1.932,1.0,1.0
4,2.136,0.0,0.0
5,1.677,1.0,1.0
6,1.886,1.0,1.0
7,2.13,0.0,0.0
8,1.249,1.0,1.0
9,1.548,1.0,1.0
10,1.825,1.0,1.0
11,1.504,0.0,0.0
12,1.497,1.0,1.0
13,1.38,1.0,1.0
14,1.692,1.0,1.0
15,1.767,1.0,1.0
16,1.144,0.0,0.0
17,1.143,1.0,1.0
18,1.209,1.0,1.0
19,1.254,1.0,1.0
20,1.584,1.0,1.0
21,1.199,1.0,1.0
22,1.168,1.0,1.0
23,1.131,1.0,1.0
24,1.132,0.0,0.0
25,1.131,1.0,1.0
26,1.109,1.0,1.0
27,1.178,1.0,1.0
28,1.761,1.0,1.0
29,1.541,1.0,1.0
30,1.69,1.0,1.0
31,1.325,1.0,1.0
32,1.378,1.0,1.0
33,1.106,0.0,0.0
34,1.198,0.0,0.0
35,0.98,0.0,0.0
36,1.042,0.0,0.0
37,1.37,1.0,1.0
38,1.021,0.0,0.0
39,0.966,1.0,1.0
40,0.948,1.0,1.0
41,0.945,1.0,1.0
42,0.96,1.0,1.0
43,0.833,1.0,1.0
44,1.073,1.0,1.0
45,4.777,1.0,1.0
46,1.503,1.0,1.0
47,1.67,1.0,1.0
48,1.665,1.0,1.0
49,2.213,1.0,0.0
50,1.483,1.0,1.0
51,1.285,1.0,1.0
52,1.935,1.0,1.0
53,1.324,0.0,0.0
54,1.208,0.0,0.0
55,1.531,1.0,0.0
56,1.398,1.0,1.0
57,1.125,1.0,1.0
58,1.156,1.0,1.0
59,1.003,1.0,1.0
60,1.122,1.0,1.0
61,1.232,1.0,1.0
62,1.217,0.0,0.0
63,1.26,1.0,1.0
64,1.063,1.0,1.0
65,1.169,1.0,0.0
66,1.123,0.0,0.0
67,1.028,0.0,0.0
68,1.06,0.0,0.0
69,1.165,1.0,1.0
70,1.097,0.0,0.0
71,1.14,0.0,0.0
72,1.361,1.0,0.0
73,1.064,0.0,0.0
74,1.269,0.0,0.0
75,1.022,0.0,0.0
76,1.037,1.0,0.0
77,0.983,0.0,0.0
78,1.032,1.0,0.0
79,0.986,1.0,1.0
80,0.958,0.0,0.0
81,1.052,0.0,0.0
82,0.996,1.0,0.0
83,1.038,1.0,0.0
84,0.986,0.0,0.0
85,0.972,1.0,1.0
86,1.034,0.0,0.0
87,0.855,1.0,1.0
88,0.958,1.0,1.0
89,0.879,1.0,1.0
90,0.951,1.0,1.0
91,0.846,0.0,0.0
92,0.981,1.0,1.0
93,0.939,1.0,1.0
94,1.305,1.0,1.0
95,1.246,1.0,1.0
96,1.256,1.0,1.0
97,1.37,1.0,1.0
98,1.262,1.0,1.0
99,1.236,0.0,0.0
